# fsae control log — tag=mpc_standalone
# t0_epoch_s=1786568961.4789  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=mpc_standalone
# use_nmpc=0
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/raceline.csv'
# launch.use_precomputed_heading_profile=True
# launch.enable_dynamic_speed_cap=False
# launch.dynamic_cap_a_lat_max=3.2
# launch.dynamic_cap_safety=0.9
# launch.v_max=18.0
# launch.v_min=1.5
# mpc_params.q_e_y=6.35
# mpc_params.q_e_yd=0.5
# mpc_params.q_e_psi=2.0
# mpc_params.q_r=1.0
# mpc_params.q_e_v=5.35
# mpc_params.r_delta=1.8
# mpc_params.r_a_accel=2.5
# mpc_params.r_a_brake=0.5
# mpc_params.r_rate_delta=2.0
# mpc_params.r_rate_a=2.35
# mpc_params.terminal_q_scale=1.0
# mpc_params.adaptive_q_scaling_enabled=False
# mpc_params.steer_rate_anti_hunt_enabled=True
# mpc_params.adaptive_r_rate_enable_in_corners=True
# mpc_params.delay_compensation_enabled=True
# mpc_params.ref_heading_rate_limit_enabled=False
# mpc_params.ref_heading_rise_rate_deg_s=90.0
# mpc_params.max_delay_compensation_steps=3
# mpc_params.predict_epsi_clip=0.5
# mpc_params.pose_age_lp_alpha=0.15
# mpc_params.n_delay_hysteresis=0.25
# mpc_params.adaptive_r_rate_during_floor=0.625
# mpc_params.anti_hunt_boost_max=6.0
# mpc_params.corner_factor_k=8.0
# mpc_params.q_ey_straight=4.5
# mpc_params.q_ey_corner=9.0
# mpc_params.q_epsi_straight=1.5
# mpc_params.q_epsi_corner=3.0
# mpc_params.q_r_straight=1.0
# mpc_params.q_r_corner=0.5
# mpc_params.rrate_steer_straight=2.0
# mpc_params.rrate_steer_corner=1.25
# mpc_params.r_steer_corner_mid=1.35
# mpc_params.low_speed_corner_boost_v_half=4.0
# mpc_params.low_speed_corner_boost_max_extra=0.3
# mpc_params.epsi_ra_half_rad=0.17453292519943295
# mpc_params.epsi_ra_accel_boost_max=2.0
# mpc_params.epsi_ra_brake_floor=0.5
# mpc_params.nmpc_q_e_y=-1.0
# mpc_params.nmpc_q_e_yd=-1.0
# mpc_params.nmpc_q_e_psi=-1.0
# mpc_params.nmpc_q_epsi_dot=-1.0
# mpc_params.nmpc_q_e_v=-1.0
# mpc_params.nmpc_r_delta=-1.0
# mpc_params.nmpc_r_a_accel=-1.0
# mpc_params.nmpc_r_a_brake=-1.0
# mpc_params.nmpc_r_rate_delta=-1.0
# mpc_params.nmpc_r_rate_a=-1.0
# mpc_params.nmpc_terminal_scale=-1.0
# lap_time_s=54.7168
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.694870
# n_steps=1147
# rmse=0.454972
# peak_lateral_error_m=1.635958
# speed_rmse_mps=3.308505
# yaw_rms_radps=0.492049
# max_yaw_rate_radps=1.702515
# control_smooth_rms=0.197785
# jerk_rms=0.225066
# steer_rms=0.184021
# accel_rms_mps2=1.855325
# max_steering_rad=0.436332
# max_accel_mps2=12.000000
# steering_sat_ratio=0.064516
# steering_reversal_rms=0.072696
# steering_reversal_rate=0.260680
# steering_reversals=299
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,kappa,kappa_max_abs,kappa_growth_rate,kappa_max_abs_effective,corner_demand,demand_frac,alat_ceiling,uturn_severity,last_peak_kappa,dist_since_peak,m_Q_ey_approach,m_Q_ey_straight,m_Q_ey_uturn,m_Q_ey_soften,m_Q_epsi_approach,m_Q_epsi_exit,m_Q_epsi_straight,m_Q_epsi_uturn,m_Q_r_relax,m_Q_r_straight,m_Q_r_uturn,m_R_speed,m_R_straight,m_R_steer_relax,m_Rrate_corner,m_Rrate_antihunt,m_Rrate_lowspeed,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,kappa_horizon_end,w_epsi_sum,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs
44.6121,6.8913,37.3236,-3.06756,9.469,13.021,4.674,-0.1859,0.410,-0.2371,0.081583,1.3021,0,0,0.0349,0.0000,1,8.009,9.232,-0.01343,,,,,,,,,,,,,1.00000,,,,,,,,1.91818,,,0.96127,1.40295,,4.97549,1.65850,0.94717,3.23054,1.92075,2.53493,0.49651,,,,,,,,,,
44.6651,6.5758,37.2932,-3.07353,9.506,13.269,-0.537,-0.1812,0.068,-0.2056,-0.009369,1.5079,0,0,0.0567,0.0000,1,9.921,12.545,-0.01202,,,,,,,,,,,,,1.00000,,,,,,,,1.91959,,,0.96519,1.40155,,4.92995,1.64332,0.95223,3.25412,1.92834,2.58457,0.49154,,,,,,,,,,
44.7175,6.0282,37.2552,-3.08151,9.728,13.513,5.087,-0.1796,-0.390,-0.0946,0.088780,1.5569,0,0,0.0454,0.0000,1,9.166,9.873,-0.01018,,,,,,,,,,,,,1.00000,,,,,,,,1.92776,,,0.97038,1.41650,,4.86835,1.62278,0.95907,3.29644,1.93861,2.59122,0.49088,,,,,,,,,,
44.7670,5.7006,37.2270,-3.08196,9.859,13.752,-1.680,-0.1686,-0.415,-0.0154,-0.029315,1.6522,0,0,0.0614,0.0000,1,13.030,14.068,-0.01016,,,,,,,,,,,,,1.00000,,,,,,,,1.93250,,,0.97042,1.47397,,4.86763,1.62254,0.95915,3.30462,1.93873,2.55360,0.49464,,,,,,,,,,
44.8129,5.1078,37.1744,-3.07614,10.193,13.987,3.672,-0.1368,-0.082,0.0762,0.064097,1.5834,0,0,0.0435,0.0000,1,9.469,10.418,-0.00880,,,,,,,,,,,,,1.00000,,,,,,,,1.94420,,,0.97428,1.60766,,4.82092,1.60697,0.96434,3.34626,1.94651,2.52201,0.49780,,,,,,,,,,
44.8620,4.7617,37.1420,-3.07051,10.417,14.219,-3.854,-0.1138,0.240,0.2072,-0.067272,1.5209,0,0,0.0655,0.0000,1,8.821,9.618,-0.00877,,,,,,,,,,,,,1.00000,,,,,,,,1.95177,,,0.97437,1.54755,,4.81948,1.60649,0.96450,3.35962,1.94675,2.72990,0.47701,,,,,,,,,,
44.9126,4.1768,37.0824,-3.05875,10.778,14.446,2.633,-0.0643,0.915,0.1581,0.045949,1.3870,0,0,0.0479,0.0000,1,9.300,10.189,-0.00740,,,,,,,,,,,,,1.00000,,,,,,,,1.96357,,,0.97828,1.88162,,4.77192,1.59064,0.96979,3.40244,1.95468,2.70513,0.47949,,,,,,,,,,
44.9615,3.8121,37.0415,-3.05068,11.007,14.671,-6.367,-0.0281,1.377,0.2701,-0.111130,1.3095,0,0,0.0702,0.0000,1,8.045,8.841,-0.00740,,,,,,,,,,,,,1.00000,,,,,,,,1.97080,,,0.97829,2.30624,,4.77148,1.59049,0.96984,3.41487,1.95475,2.92022,0.45798,,,,,,,,,,
45.0107,3.1645,36.9656,-3.03533,11.431,14.891,1.233,0.0443,2.257,0.1918,0.021516,1.1211,0,0,0.0536,0.0000,1,7.358,8.279,-0.00646,,,,,,,,,,,,,1.00000,,,,,,,,1.98367,,,0.98098,1.77285,,4.73842,1.57947,0.97351,3.45295,1.96026,2.89510,0.46049,,,,,,,,,,
45.0612,2.4263,36.8702,-3.01824,11.885,15.241,-7.767,0.1387,3.236,0.2772,-0.135564,0.8551,0,0,0.0343,0.0000,1,7.807,8.625,-0.00554,,,,,,,,,,,,,1.00000,,,,,,,,1.99679,,,0.98364,1.25386,,4.70549,1.56850,0.97717,3.49174,1.96575,3.15884,0.43412,,,,,,,,,,
45.1131,2.0674,36.8257,-3.01160,12.088,15.534,-1.654,0.1839,3.616,0.1686,-0.028863,0.8263,0,0,0.0544,0.0000,1,8.416,10.172,-0.00554,,,,,,,,,,,,,1.00000,,,,,,,,2.00244,,,0.98364,1.24018,,4.70531,1.56844,0.97719,3.50154,1.96578,3.05750,0.44425,,,,,,,,,,
45.1691,1.2847,36.7153,-2.99842,12.499,15.884,-10.654,0.2964,4.371,0.1728,-0.185942,0.6678,0,0,0.0403,0.0000,1,15.170,16.728,-0.00462,,,,,,,,,,,,,1.00000,,,,,,,,2.01349,,,0.98633,1.13435,,4.67204,1.55735,0.98088,3.53734,1.97133,3.22333,0.42767,,,,,,,,,,
45.2110,0.8659,36.6606,-2.99468,12.666,15.949,-1.654,0.3514,4.585,0.1343,-0.028863,0.6902,0,0,0.0596,0.0000,1,7.748,8.509,-0.00462,,,,,,,,,,,,,1.00000,,,,,,,,2.01784,,,0.98633,1.13681,,4.67190,1.55730,0.98090,3.54494,1.97135,3.10845,0.43915,,,,,,,,,,
45.2639,0.1199,36.5681,-2.99519,12.906,16.299,-10.654,0.4417,12.190,-0.0206,-0.185942,0.6435,0,0,0.0403,0.0000,1,10.595,11.350,-0.00369,,,,,,,,,,,,,1.00000,,,,,,,,2.02396,,,0.98904,1.04057,,4.63837,1.54612,0.98463,3.57263,1.97694,3.82828,0.36717,,,,,,,,,,
45.3140,-0.3115,36.5129,-2.99750,13.047,16.445,-16.575,0.4961,12.058,-0.0793,-0.289284,0.7086,0,0,0.0618,0.0000,1,8.410,11.473,-0.00369,,,,,,,,,,,,,1.00000,,,,,,,,2.02749,,,0.98904,1.04144,,4.63829,1.54610,0.98463,3.57882,1.97695,3.76378,0.37362,,,,,,,,,,
45.3607,-1.0874,36.4205,-3.00622,13.213,16.582,-8.670,0.5852,11.595,-0.1275,-0.151313,0.7782,0,0,0.0409,0.0000,1,7.403,8.148,-0.00278,,,,,,,,,,,,,1.00000,,,,,,,,2.03156,,,0.99174,1.04465,,4.60458,1.53486,0.98838,3.60319,1.98257,3.66151,0.38385,,,,,,,,,,
45.4103,-1.5270,36.3737,-3.01387,13.268,15.651,-14.505,0.6292,11.157,-0.2485,-0.253166,0.8553,0,0,0.0628,0.0000,1,6.938,7.726,-0.00230,,,,,,,,,,,,,1.00000,,,,,,,,2.03290,,,0.99313,1.04303,,4.58713,1.52904,0.99032,3.61451,1.98548,3.65650,0.38435,,,,,,,,,,
45.4605,-2.3076,36.3072,-3.03478,13.306,15.140,-6.698,0.6872,9.959,-0.3152,-0.116903,0.9214,0,0,0.0482,0.0000,1,7.219,8.059,-0.00139,,,,,,,,,,,,,1.00000,,,,,,,,2.03382,,,0.99586,1.05207,,4.55275,1.51758,0.99414,3.63380,1.99121,3.50294,0.39971,,,,,,,,,,
45.5122,-2.7505,36.2806,-3.05124,13.321,14.443,-12.550,0.7067,9.016,-0.5663,-0.219041,0.9450,0,0,0.0694,0.0000,1,8.635,9.615,-0.00139,,,,,,,,,,,,,1.00000,,,,,,,,2.03419,,,0.99584,1.05404,,4.55298,1.51766,0.99411,3.63432,1.99117,3.45104,0.40490,,,,,,,,,,
45.5607,-3.5218,36.2520,-3.08500,13.347,14.018,-3.550,0.7205,7.082,-0.4429,-0.061962,0.9416,0,0,0.0510,0.0000,1,7.438,8.167,-0.00092,,,,,,,,,,,,,1.00000,,,,,,,,2.03481,,,0.99726,1.07629,,4.53505,1.51168,0.99611,3.64464,1.99416,3.20317,0.42968,,,,,,,,,,
45.6108,-4.3631,36.2493,-3.12565,13.437,13.622,-8.684,0.7055,4.752,-0.7035,-0.151564,0.8534,0,0,0.0368,0.0000,1,7.415,8.235,-0.00001,,,,,,,,,,,,,1.00000,,,,,,,,2.03696,,,0.99998,1.11487,,4.50025,1.50008,0.99997,3.66639,1.99996,2.94436,0.45556,,,,,,,,,,
45.6668,-5.1858,36.2747,3.11639,13.564,13.655,0.316,0.6626,2.395,-0.8107,0.005516,0.7142,0,0,0.0326,0.0000,1,13.448,14.160,0.00092,,,,,,,,,,,,,1.00000,,,,,,,,2.03996,,,0.99724,1.17809,,4.53526,1.51175,0.99608,3.65374,1.99412,2.65805,0.48419,,,,,,,,,,
45.7117,-5.5630,36.2933,3.09814,13.644,13.975,-7.122,0.6366,1.350,-0.6838,-0.124300,0.6005,0,0,0.0476,0.0000,1,8.019,8.991,0.00046,,,,,,,,,,,,,1.00000,,,,,,,,2.04185,,,0.99864,1.20366,,4.51745,1.50582,0.99806,3.66631,1.99709,2.60797,0.48920,,,,,,,,,,
45.7734,-6.3823,36.3584,3.05933,13.725,13.975,1.878,0.5560,-0.874,-0.7833,0.032780,0.4590,0,0,0.0354,0.0000,1,19.514,20.833,0.00139,,,,,,,,,,,,,1.00000,,,,,,,,2.04372,,,0.99584,1.11644,,4.55291,1.51764,0.99412,3.65132,1.99118,3.13433,0.43657,,,,,,,,,,
45.8142,-6.7579,36.3975,3.04200,13.787,14.325,-1.631,0.5102,-1.867,-0.4940,-0.028475,0.3905,0,0,0.0518,0.0000,1,9.632,12.198,0.00139,,,,,,,,,,,,,1.00000,,,,,,,,2.04516,,,0.99586,1.13669,,4.55265,1.51755,0.99415,3.65400,1.99122,3.06828,0.44317,,,,,,,,,,
45.8620,-7.6702,36.5236,3.00034,13.832,14.675,7.369,0.3677,-4.254,-0.8237,0.128605,0.3578,0,0,0.0406,0.0000,1,8.187,9.453,0.00231,,,,,,,,,,,,,1.00000,,,,,,,,2.04619,,,0.99310,1.12550,,4.58732,1.52911,0.99030,3.63788,1.98545,3.43480,0.40652,,,,,,,,,,
45.9139,-8.4727,36.6521,2.96764,13.900,14.757,3.494,0.2267,-6.128,-0.5413,0.060984,0.3329,0,0,0.0337,0.0000,1,9.837,11.990,0.00323,,,,,,,,,,,,,1.00000,,,,,,,,2.04774,,,0.99039,1.21037,,4.62105,1.54035,0.98655,3.62310,1.97982,3.45865,0.40414,,,,,,,,,,
45.9627,-8.9059,36.7289,2.95194,13.912,14.598,10.782,0.1442,-7.027,-0.6243,0.188185,0.3389,0,0,0.0497,0.0000,1,9.338,10.163,0.00231,,,,,,,,,,,,,1.00000,,,,,,,,2.04801,,,0.99312,1.38910,,4.58709,1.52903,0.99032,3.64120,1.98548,3.55768,0.39423,,,,,,,,,,
46.0155,-9.7069,36.8651,2.93298,13.879,14.276,2.095,0.0034,-8.114,-0.2586,0.036567,0.3702,0,0,0.0301,0.0000,1,11.115,12.651,0.00370,,,,,,,,,,,,,1.00000,,,,,,,,2.04727,,,0.98903,1.30757,,4.63798,1.54599,0.98467,3.61349,1.97700,3.51534,0.39847,,,,,,,,,,
46.0629,-10.1625,36.9412,2.92843,13.845,14.112,11.095,-0.0719,-8.374,-0.1262,0.193646,0.3937,0,0,0.0523,0.0000,1,9.295,10.149,0.00370,,,,,,,,,,,,,1.00000,,,,,,,,2.04649,,,0.98904,1.16026,,4.63789,1.54596,0.98468,3.61216,1.97702,3.58150,0.39185,,,,,,,,,,
46.1107,-10.9960,37.0721,2.93322,13.749,13.779,2.547,-0.1939,-8.100,0.1164,0.044446,0.4528,0,0,0.0316,0.0000,1,7.293,8.144,0.00277,,,,,,,,,,,,,1.00000,,,,,,,,2.04429,,,0.99175,1.13255,,4.60420,1.53473,0.98842,3.62578,1.98263,3.44033,0.40597,,,,,,,,,,
46.1612,-11.4473,37.1471,2.94015,13.716,13.609,11.547,-0.2619,-7.703,0.2043,0.201525,0.4546,0,0,0.0557,0.0000,1,8.006,8.684,0.00370,,,,,,,,,,,,,1.00000,,,,,,,,2.04351,,,0.98904,1.10076,,4.63796,1.54599,0.98467,3.60695,1.97701,3.46616,0.40338,,,,,,,,,,
46.2143,-12.2485,37.2680,2.96199,13.632,13.264,2.547,-0.3656,-6.452,0.3325,0.044446,0.4784,0,0,0.0387,0.0000,1,10.963,11.684,0.00370,,,,,,,,,,,,,1.00000,,,,,,,,2.04157,,,0.98904,1.11553,,4.63799,1.54600,0.98467,3.60354,1.97700,3.20840,0.42916,,,,,,,,,,
46.2669,-12.6908,37.3341,2.97648,13.606,13.087,11.547,-0.4214,-13.216,0.4205,0.201525,0.4116,0,0,0.0634,0.0000,1,13.407,14.348,0.00369,,,,,,,,,,,,,1.00000,,,,,,,,2.04095,,,0.98904,1.04075,,4.63801,1.54600,0.98467,3.60245,1.97700,3.83479,0.36652,,,,,,,,,,
46.3112,-13.4834,37.4319,3.00709,13.548,12.909,13.151,-0.4991,-11.644,0.3947,0.229534,0.3794,0,0,0.0441,0.0000,1,7.416,8.606,0.00462,,,,,,,,,,,,,1.00000,,,,,,,,2.03960,,,0.98632,1.04374,,4.67148,1.55716,0.98095,3.58283,1.97142,3.68785,0.38121,,,,,,,,,,
46.3652,-14.3807,37.5258,3.04179,13.517,12.543,6.077,-0.5728,-9.847,0.6471,0.106059,0.3177,0,0,0.0334,0.0000,1,9.874,12.602,0.00462,,,,,,,,,,,,,1.00000,,,,,,,,2.03887,,,0.98634,1.05342,,4.67130,1.55710,0.98097,3.58165,1.97145,3.47817,0.40218,,,,,,,,,,
46.4109,-14.7379,37.5546,3.05538,13.489,11.757,13.290,-0.5948,-9.069,0.3986,0.231962,0.1941,0,0,0.0498,0.0000,1,7.606,8.391,0.00462,,,,,,,,,,,,,1.00000,,,,,,,,2.03820,,,0.98634,1.04999,,4.67132,1.55711,0.98096,3.58048,1.97145,3.50328,0.39967,,,,,,,,,,
46.4695,-15.6309,37.5968,3.08976,13.374,11.216,4.290,-0.6211,-7.309,0.6649,0.074882,0.1059,0,0,0.0419,0.0000,1,15.427,16.391,0.00600,,,,,,,,,,,,,1.00000,,,,,,,,2.03546,,,0.98231,1.06859,,4.72050,1.57350,0.97550,3.55046,1.96325,3.19196,0.43080,,,,,,,,,,
46.5110,-16.4108,37.6039,3.12248,13.277,10.642,9.534,-0.6152,-5.687,0.5299,0.166396,-0.0084,0,0,0.0299,0.0000,1,7.636,8.342,0.00785,,,,,,,,,,,,,1.00000,,,,,,,,2.03313,,,0.97700,1.06991,,4.78433,1.59478,0.96841,3.51370,1.95261,3.12299,0.43770,,,,,,,,,,
46.5633,-16.8509,37.5947,-3.14077,13.197,10.688,0.534,-0.5990,-4.695,0.7456,0.009317,-0.1994,0,0,0.0462,0.0000,1,9.845,10.672,0.00878,,,,,,,,,,,,,1.00000,,,,,,,,2.03118,,,0.97432,1.09980,,4.81608,1.60536,0.96488,3.49414,1.94732,2.85059,0.46494,,,,,,,,,,
46.6183,-17.6367,37.5588,-3.10342,13.054,10.431,9.366,-0.5522,-2.925,0.5990,0.163460,-0.3621,0,0,0.0343,0.0000,1,12.885,15.641,0.01154,,,,,,,,,,,,,1.00000,,,,,,,,2.02765,,,0.96654,1.11134,,4.90705,1.63568,0.95477,3.44174,1.93216,2.75435,0.47456,,,,,,,,,,
46.6682,-18.0674,37.5268,-3.08238,12.951,10.580,0.366,-0.5157,-1.943,0.7872,0.006380,-0.5237,0,0,0.0515,0.0000,1,15.019,15.739,0.01483,,,,,,,,,,,,,1.00000,,,,,,,,2.02509,,,0.95741,1.11935,,5.01097,1.67032,0.94323,3.38455,1.91484,2.69913,0.48009,,,,,,,,,,
46.7116,-18.8286,37.4645,-3.04856,12.756,10.425,2.433,-0.4529,-0.250,0.5451,0.042464,-0.5834,0,0,0.0448,0.0000,1,8.304,9.047,0.02044,,,,,,,,,,,,,1.00000,,,,,,,,2.02016,,,0.94224,1.10585,,5.17759,1.72586,0.92471,3.29202,1.88707,2.77493,0.47251,,,,,,,,,,
46.7629,-19.2299,37.4236,-3.03249,12.636,10.316,-1.121,-0.4146,0.400,0.6399,-0.019569,-0.6705,0,0,0.0608,0.0000,1,9.561,10.322,0.02555,,,,,,,,,,,,,1.00000,,,,,,,,2.01706,,,0.92881,1.08511,,5.31874,1.77291,0.90903,3.21575,1.86354,2.91652,0.45835,,,,,,,,,,
46.8111,-19.9520,37.3360,-3.00632,12.384,10.091,2.817,-0.3377,1.075,0.4330,0.049162,-0.6287,0,0,0.0531,0.0000,1,7.511,8.541,0.03517,,,,,,,,,,,,,1.00000,,,,,,,,2.01045,,,0.90456,1.08736,,5.56045,1.85348,0.88217,3.08415,1.82326,2.89137,0.46086,,,,,,,,,,
46.8624,-20.6472,37.2321,-2.98422,12.113,9.625,-4.654,-0.2580,1.737,0.2890,-0.081220,-0.5299,0,0,0.0356,0.0000,1,8.511,9.843,0.03960,,,,,,,,,,,,,1.00000,,,,,,,,2.00313,,,0.89381,1.09124,,5.66333,1.88778,0.87074,3.02251,1.80611,3.01591,0.44841,,,,,,,,,,
46.9114,-21.0392,37.1735,-2.97501,11.962,9.383,4.346,-0.2194,1.535,0.2670,0.075860,-0.5362,0,0,0.0523,0.0000,1,7.621,8.873,0.04555,,,,,,,,,,,,,1.00000,,,,,,,,1.99895,,,0.87978,1.11683,,5.79218,1.93073,0.85642,2.95257,1.78464,2.83100,0.46690,,,,,,,,,,
46.9675,-21.8041,37.0320,-2.95696,11.636,9.133,-4.654,-0.1295,0.725,0.3364,-0.081220,-0.4047,0,0,0.0419,0.0000,1,11.735,14.870,0.05614,,,,,,,,,,,,,1.00000,,,,,,,,1.98967,,,0.85585,1.15370,,6.00179,2.00060,0.83313,2.83672,1.74970,2.84980,0.46502,,,,,,,,,,
47.0123,-22.4734,36.8978,-2.94335,11.349,8.610,4.346,-0.0650,0.384,0.2238,0.075860,-0.2761,0,0,0.0313,0.0000,1,8.162,9.588,0.06122,,,,,,,,,,,,,1.00000,,,,,,,,1.98125,,,0.84484,1.30821,,6.09502,2.03167,0.82278,2.78070,1.73416,2.57297,0.49270,,,,,,,,,,
47.0748,-22.8368,36.8138,-2.93445,11.186,8.610,-4.654,-0.0240,-0.365,0.3461,-0.081220,-0.2725,0,0,0.0471,0.0000,1,8.809,18.272,0.06725,,,,,,,,,,,,,1.00000,,,,,,,,1.97631,,,0.83213,1.46026,,6.19845,2.06615,0.81128,2.72423,1.71692,2.62442,0.48756,,,,,,,,,,
47.1120,-23.1143,36.7512,-2.92795,11.063,8.348,4.346,0.0041,-1.391,0.1718,0.075860,-0.3754,0,0,0.0510,0.0000,1,8.431,9.521,0.07235,,,,,,,,,,,,,1.00000,,,,,,,,1.97253,,,0.82165,1.37324,,6.28120,2.09373,0.80209,2.67953,1.70313,2.83757,0.46624,,,,,,,,,,
47.1615,-23.8215,36.5977,-2.91776,10.792,7.862,-0.435,0.0303,-2.347,0.1481,-0.007593,-0.3911,0,0,0.0305,0.0000,1,8.207,9.002,0.07729,,,,,,,,,,,,,1.00000,,,,,,,,1.96404,,,0.81177,1.36443,,6.35881,2.11960,0.79347,2.63260,1.69020,2.87738,0.46226,,,,,,,,,,
47.2122,-24.1690,36.5255,-2.91597,10.650,7.862,8.565,0.0305,-3.923,0.0494,0.149487,-0.4869,0,0,0.0476,0.0000,1,7.843,8.757,0.08347,,,,,,,,,,,,,1.00000,,,,,,,,1.95946,,,0.79974,1.32285,,6.44931,2.14977,0.78341,2.58398,1.67511,3.19156,0.43084,,,,,,,,,,
47.2686,-24.8463,36.3614,-2.91056,10.379,7.489,0.767,0.0235,-5.430,0.1264,0.013395,-0.4918,0,0,0.0350,0.0000,1,14.149,15.799,0.08914,,,,,,,,,,,,,1.00000,,,,,,,,1.95053,,,0.78901,1.20625,,6.52951,2.17650,0.77450,2.53636,1.66175,3.24651,0.42535,,,,,,,,,,
47.3172,-25.1238,36.2951,-2.90821,10.286,7.489,9.767,0.0128,-7.249,0.0687,0.170475,-0.6298,0,0,0.0518,0.0000,1,13.780,14.502,0.09414,,,,,,,,,,,,,1.00000,,,,,,,,1.94737,,,0.77978,1.08565,,6.59553,2.19851,0.76716,2.50161,1.65074,3.50512,0.39949,,,,,,,,,,
47.3617,-25.7679,36.1188,-2.89589,10.028,7.275,7.166,-0.0174,-8.634,0.2325,0.125078,-0.6499,0,0,0.0434,0.0000,1,8.158,9.285,0.09366,,,,,,,,,,,,,1.00000,,,,,,,,1.93847,,,0.78065,1.05882,,6.59243,2.19748,0.76751,2.49453,1.65126,3.53126,0.39687,,,,,,,,,,
47.4144,-26.0747,36.0344,-2.88826,9.872,7.231,13.586,-0.0414,-10.429,0.2917,0.237118,-0.7118,0,0,0.0600,0.0000,1,8.598,11.434,0.09181,,,,,,,,,,,,,1.00000,,,,,,,,1.93298,,,0.78406,1.03841,,6.57034,2.19011,0.76996,2.49970,1.65494,3.66910,0.38309,,,,,,,,,,
47.4606,-26.6296,35.8776,-2.87487,9.632,7.227,11.184,-0.1072,-12.037,0.2430,0.195203,-0.6809,0,0,0.0503,0.0000,1,7.112,8.050,0.09067,,,,,,,,,,,,,1.00000,,,,,,,,1.92425,,,0.78616,1.02471,,6.55839,2.18613,0.77129,2.49683,1.65693,3.73391,0.37661,,,,,,,,,,
47.5165,-27.1635,35.7056,-2.85620,9.385,7.255,20.184,-0.1681,-15.819,0.2768,0.352282,-0.5775,0,0,0.0340,0.0000,1,12.691,13.870,0.08861,,,,,,,,,,,,,1.00000,,,,,,,,1.91500,,,0.79000,1.01345,,6.53404,2.17801,0.77400,2.49913,1.66099,3.93602,0.35640,,,,,,,,,,
47.5676,-27.4544,35.6018,-2.84185,9.249,7.309,11.184,-0.2124,-14.996,0.4441,0.195203,-0.5404,0,0,0.0571,0.0000,1,14.028,15.021,0.08861,,,,,,,,,,,,,1.00000,,,,,,,,1.90980,,,0.79000,1.01438,,6.53576,2.17859,0.77380,2.49321,1.66071,3.83651,0.36635,,,,,,,,,,
47.6161,-27.9540,35.4067,-2.80973,8.978,7.378,20.184,-0.2770,-15.527,0.4480,0.352282,-0.3525,0,0,0.0396,0.0000,1,12.778,13.495,0.08824,,,,,,,,,,,,,1.00000,,,,,,,,1.89913,,,0.79068,1.01082,,6.53435,2.17812,0.77396,2.48334,1.66094,3.89600,0.36040,,,,,,,,,,
47.6760,-28.2242,35.2904,-2.78802,8.804,7.452,16.182,-0.3086,-16.627,0.6568,0.282423,-0.1778,0,0,0.0662,0.0000,1,21.180,22.020,0.08724,,,,,,,,,,,,,1.00000,,,,,,,,1.89204,,,0.79257,1.01021,,6.52303,2.17434,0.77522,2.48152,1.66283,3.90072,0.35993,,,,,,,,,,
47.7152,-28.6769,35.0771,-2.74636,8.531,7.524,20.558,-0.3627,-16.565,0.5175,0.358801,0.0749,0,0,0.0457,0.0000,1,10.615,12.582,0.08539,,,,,,,,,,,,,1.00000,,,,,,,,1.88065,,,0.79607,1.00904,,6.50127,2.16709,0.77764,2.48007,1.66645,3.91641,0.35836,,,,,,,,,,
47.7627,-28.9257,34.9472,-2.72023,8.395,7.524,18.492,-0.3847,-17.374,0.7854,0.322751,0.1642,0,0,0.0692,0.0000,1,9.255,10.090,0.08512,,,,,,,,,,,,,1.00000,,,,,,,,1.87476,,,0.79658,1.00866,,6.49950,2.16650,0.77783,2.47499,1.66675,3.92130,0.35787,,,,,,,,,,
47.8147,-29.5738,34.5600,-2.64153,7.939,7.645,17.731,-0.4447,-15.148,1.0442,0.309461,0.4821,0,0,0.0281,0.0000,1,10.922,11.844,0.08365,,,,,,,,,,,,,1.00000,,,,,,,,1.85431,,,0.79940,1.00954,,6.48538,2.16179,0.77940,2.46077,1.66910,3.80118,0.36988,,,,,,,,,,
