# fsae control log — tag=mpc_standalone
# t0_epoch_s=1786571022.5192  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=mpc_standalone
# use_nmpc=1
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/raceline.csv'
# launch.use_precomputed_heading_profile=True
# launch.enable_dynamic_speed_cap=False
# launch.dynamic_cap_a_lat_max=3.2
# launch.dynamic_cap_safety=0.9
# launch.v_max=18.0
# launch.v_min=1.5
# mpc_params.q_e_y=6.35
# mpc_params.q_e_yd=0.5
# mpc_params.q_e_psi=1.65
# mpc_params.q_r=1.0
# mpc_params.q_e_v=5.4
# mpc_params.r_delta=1.8
# mpc_params.r_a_accel=2.25
# mpc_params.r_a_brake=0.5
# mpc_params.r_rate_delta=2.5
# mpc_params.r_rate_a=2.25
# mpc_params.terminal_q_scale=1.0
# mpc_params.adaptive_q_scaling_enabled=False
# mpc_params.steer_rate_anti_hunt_enabled=True
# mpc_params.adaptive_r_rate_enable_in_corners=True
# mpc_params.delay_compensation_enabled=True
# mpc_params.ref_heading_rate_limit_enabled=False
# mpc_params.ref_heading_rise_rate_deg_s=90.0
# mpc_params.max_delay_compensation_steps=3
# mpc_params.predict_epsi_clip=0.5
# mpc_params.pose_age_lp_alpha=0.15
# mpc_params.n_delay_hysteresis=0.25
# mpc_params.adaptive_r_rate_during_floor=0.625
# mpc_params.anti_hunt_boost_max=6.0
# mpc_params.corner_factor_k=8.0
# mpc_params.q_ey_straight=4.5
# mpc_params.q_ey_corner=9.0
# mpc_params.q_epsi_straight=1.5
# mpc_params.q_epsi_corner=3.0
# mpc_params.q_r_straight=1.0
# mpc_params.q_r_corner=0.5
# mpc_params.rrate_steer_straight=2.0
# mpc_params.rrate_steer_corner=1.25
# mpc_params.r_steer_corner_mid=1.35
# mpc_params.low_speed_corner_boost_v_half=4.0
# mpc_params.low_speed_corner_boost_max_extra=0.3
# mpc_params.epsi_ra_half_rad=0.17453292519943295
# mpc_params.epsi_ra_accel_boost_max=2.0
# mpc_params.epsi_ra_brake_floor=0.5
# mpc_params.nmpc_q_e_y=-1.0
# mpc_params.nmpc_q_e_yd=-1.0
# mpc_params.nmpc_q_e_psi=-1.0
# mpc_params.nmpc_q_epsi_dot=-1.0
# mpc_params.nmpc_q_e_v=-1.0
# mpc_params.nmpc_r_delta=-1.0
# mpc_params.nmpc_r_a_accel=-1.0
# mpc_params.nmpc_r_a_brake=-1.0
# mpc_params.nmpc_r_rate_delta=-1.0
# mpc_params.nmpc_r_rate_a=-1.0
# mpc_params.nmpc_terminal_scale=-1.0
# nmpc_params.use_nmpc=True
# nmpc_params.nmpc_horizon=20
# nmpc_params.nmpc_sqp_iters=1
# nmpc_params.nmpc_solve_budget_ms=25.0
# nmpc_params.nmpc_rk_substeps=2
# nmpc_params.nmpc_jac_substeps=1
# nmpc_params.nmpc_trust_delta_rad=0.15707963267948966
# nmpc_params.nmpc_trust_a=0.6
# nmpc_params.nmpc_backtrack_max=2
# nmpc_params.nmpc_track_halfwidth=3.5
# nmpc_params.nmpc_slack_weight=10000.0
# nmpc_params.nmpc_curvature_dense_step=0.5
# nmpc_params.nmpc_curvature_smooth_w=3
# nmpc_params.nmpc_kappa_clip=0.5
# nmpc_params.nmpc_alat_ceiling_enabled=True
# nmpc_params.nmpc_osqp_max_iter=500
# nmpc_params.nmpc_osqp_eps=0.0001
# nmpc_effective.w_out=[6.35, 0.5, 1.65, 1.0, 5.4]
# nmpc_effective.r_delta=1.8
# nmpc_effective.r_a_accel=2.25
# nmpc_effective.r_a_brake=0.5
# nmpc_effective.r_rate=[2.5, 2.25]
# nmpc_effective.terminal_scale=1.0
# lap_time_s=52.3495
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.532012
# n_steps=1214
# rmse=0.378183
# peak_lateral_error_m=1.179072
# speed_rmse_mps=3.220934
# yaw_rms_radps=0.447572
# max_yaw_rate_radps=1.375391
# control_smooth_rms=0.226654
# jerk_rms=0.246474
# steer_rms=0.143954
# accel_rms_mps2=1.881400
# max_steering_rad=0.436331
# max_accel_mps2=12.000000
# steering_sat_ratio=0.005766
# steering_reversal_rms=0.056059
# steering_reversal_rate=0.186161
# steering_reversals=226
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,kappa,kappa_max_abs,kappa_growth_rate,kappa_max_abs_effective,corner_demand,demand_frac,alat_ceiling,uturn_severity,last_peak_kappa,dist_since_peak,m_Q_ey_approach,m_Q_ey_straight,m_Q_ey_uturn,m_Q_ey_soften,m_Q_epsi_approach,m_Q_epsi_exit,m_Q_epsi_straight,m_Q_epsi_uturn,m_Q_r_relax,m_Q_r_straight,m_Q_r_uturn,m_R_speed,m_R_straight,m_R_steer_relax,m_Rrate_corner,m_Rrate_antihunt,m_Rrate_lowspeed,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,kappa_horizon_end,w_epsi_sum,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs
1.6992,5.3169,-0.7483,-0.13049,10.133,15.081,-2.288,-0.7759,-9.768,0.2956,-0.039926,8.6712,0,0,0.0576,0.0000,1,11.021,11.379,0.00759,0.00762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,3232.07667,4.21932,0.00599,-1.09841,0.02493,1.43874
1.7484,5.6647,-0.7741,-0.11708,10.447,14.690,6.712,-0.8068,-9.150,0.2853,0.117153,8.0712,0,0,0.0696,0.0000,1,10.246,10.578,0.00758,0.00761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,2745.66101,4.56457,0.00599,-0.81168,0.02865,1.22947
1.8004,6.0236,-0.8010,-0.10320,10.785,14.319,11.212,-0.8397,-8.509,0.3613,0.195695,7.4712,0,0,0.0726,0.0000,1,12.132,12.559,0.00762,0.00761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,2304.98096,4.92049,0.00595,-0.52061,0.13567,1.13802
1.8494,6.3934,-0.8292,-0.08991,11.118,13.924,2.212,-0.8760,-7.908,0.2838,0.038615,6.8712,0,0,0.0786,0.0000,1,11.139,11.501,0.00758,0.00761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,1881.32805,5.28990,0.00595,-0.71911,-0.04382,1.12028
1.9018,7.1595,-0.8870,-0.07011,11.667,13.488,5.922,-0.9592,-7.103,0.2246,0.103361,6.2712,0,0,0.0535,0.0000,1,13.625,13.988,0.00761,0.00758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,1393.41643,6.04738,0.00587,-0.66646,-0.00017,1.13727
1.9487,7.5571,-0.9096,-0.06107,11.947,12.490,9.085,-0.9975,-6.757,0.2718,0.158561,5.6712,0,0,0.0597,0.0000,1,10.453,10.798,0.00758,0.00760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,1086.36061,6.44048,0.00581,-0.65336,0.00384,1.15880
2.0064,7.9630,-0.9270,-0.05163,12.218,12.030,8.143,-1.0319,-6.390,0.2159,0.142116,5.0712,0,0,0.0681,0.0000,1,18.159,18.520,0.00760,0.00735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,842.52724,6.84177,0.00580,-0.74110,-0.01714,1.18768
2.0565,8.3803,-0.9428,-0.04210,12.527,11.617,-0.857,-1.0666,-6.021,0.2296,-0.014960,4.4712,0,0,0.0867,0.0000,1,18.189,18.573,0.00747,0.00731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,583.04965,7.25433,0.00569,-0.38299,0.00648,1.21008
2.1037,9.2194,-0.9588,-0.02156,13.049,11.201,8.142,-1.1238,-5.196,0.2295,0.142112,3.8712,0,0,0.0437,0.0000,1,15.277,15.801,0.00727,0.00714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,368.06967,8.08827,0.00552,-0.28656,0.02511,1.26764
2.1570,9.6620,-0.9575,-0.00925,13.280,10.515,12.642,-1.1450,-4.671,0.2607,0.220637,3.2712,0,0,0.0572,0.0000,1,18.341,18.879,0.00709,0.00712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,246.22824,8.52682,0.00550,0.09238,0.09246,1.24748
2.1980,10.1125,-0.9495,0.00452,13.518,10.260,3.642,-1.1607,-4.065,0.3730,0.063559,2.6712,0,0,0.0570,0.0000,1,9.875,10.189,0.00720,0.00699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,167.42526,8.97354,0.00549,-0.47836,-0.01196,1.24480
2.2480,10.5716,-0.9367,0.01906,13.781,10.071,6.779,-1.1731,-3.417,0.2932,0.118317,2.0713,0,0,0.0603,0.0000,1,9.894,10.229,0.00702,0.00698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,126.14290,9.42911,0.00544,-0.20177,0.02792,1.22923
2.2974,11.0378,-0.9161,0.03471,14.001,9.922,15.779,-1.1791,-2.707,0.3331,0.275395,1.4713,0,0,0.0781,0.0000,1,9.126,9.466,0.00700,0.00689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,121.65661,9.89216,0.00534,-0.12042,0.01922,1.21857
2.3528,11.5097,-0.8869,0.05159,14.189,9.851,10.393,-1.1776,-1.927,0.5196,0.181385,0.8714,0,0,0.0805,0.0000,1,14.685,14.948,0.00693,0.00686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,134.57225,10.36156,0.00538,-0.14894,0.01071,1.19890
2.3983,12.4581,-0.8065,0.08715,14.551,9.868,9.776,-1.1564,-0.261,0.4476,0.170631,0.2714,0,0,0.0581,0.0000,1,10.242,10.528,0.00685,0.00673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,196.05084,11.30626,0.00523,0.07727,0.03541,1.15375
2.4476,12.9436,-0.7508,0.10678,14.667,10.123,9.765,-1.1325,0.675,0.6251,0.170426,-0.3286,0,0,0.0636,0.0000,1,9.453,9.765,0.00672,0.00675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,222.92750,11.79121,0.00524,-0.10765,0.00240,1.11807
2.5019,13.4012,-0.6903,0.12463,14.726,10.410,6.187,-1.1040,1.522,0.4024,0.107976,-0.9286,0,0,0.0720,0.0000,1,13.717,14.054,0.00666,0.00676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,257.24591,12.24870,0.00525,0.26803,0.04316,1.07941
2.5479,14.3768,-0.5313,0.16393,14.843,10.752,2.729,-1.0170,3.397,0.6474,0.047636,-1.5286,0,0,0.0461,0.0000,1,9.612,9.992,0.00675,0.00657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,274.97356,13.22753,0.00509,-0.05806,-0.00057,0.96842
2.5976,14.8232,-0.4453,0.18246,14.840,11.102,1.588,-0.9659,4.286,0.4081,0.027720,-2.1286,0,0,0.0556,0.0000,1,9.466,9.777,0.00667,0.00635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,280.36911,13.67648,0.00500,0.21207,0.02602,0.90623
2.6540,15.3061,-0.3419,0.20295,14.810,11.452,-6.950,-0.9015,5.277,0.5079,-0.121304,-2.7286,0,0,0.0676,0.0000,1,15.871,16.134,0.00646,0.00635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,261.38676,14.16357,0.00488,0.03548,0.01073,0.83003
2.6983,16.2577,-0.1124,0.24376,14.625,11.802,2.050,-0.7530,7.266,0.7224,0.035774,-3.3286,0,0,0.0484,0.0000,1,10.032,10.389,0.00636,0.00630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,209.44489,15.12468,0.00475,0.11223,0.01664,0.66740
2.7536,16.6471,-0.0110,0.25987,14.486,12.152,-6.474,-0.6872,8.045,0.3891,-0.112986,-3.9286,0,0,0.0629,0.0000,1,15.220,15.676,0.00629,0.00623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,172.66232,15.52178,0.00467,-0.05500,-0.00163,0.58254
2.8030,17.5613,0.2337,0.29141,14.088,12.502,-5.437,-0.5341,9.518,0.5208,-0.094893,-3.9129,0,0,0.0508,0.0000,1,14.831,15.165,0.00616,0.00608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,103.46815,16.45193,0.00448,0.06906,0.00255,0.40856
2.8505,17.9133,0.3318,0.30139,13.894,12.852,-6.442,-0.4744,9.964,0.2801,-0.112441,-3.6227,0,0,0.0653,0.0000,1,12.341,12.622,0.00611,0.00606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,76.66391,16.81079,0.00434,0.13931,0.00947,0.34735
2.8971,18.7752,0.5873,0.32259,13.330,13.202,-11.019,-0.3184,10.872,0.3005,-0.192322,-3.0227,0,0,0.0484,0.0000,1,8.800,9.217,0.00603,0.00599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,34.19208,17.69360,0.00403,0.07519,-0.00394,0.18343
2.9505,19.1560,0.6983,0.32816,13.044,13.552,-5.855,-0.2554,11.056,0.1518,-0.102196,-2.4228,0,0,0.0568,0.0000,1,12.362,12.663,0.00599,0.00597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,24.53383,18.08430,0.00385,0.04561,-0.00853,0.22713
2.9999,19.9619,0.9266,0.33059,12.387,13.902,3.145,-0.1382,10.912,-0.0096,0.054883,-1.8228,0,0,0.0456,0.0000,1,11.528,12.001,0.00594,0.00595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,56.54721,18.91258,0.00353,0.27813,0.00918,0.38073
3.0525,20.2576,1.0084,0.32878,12.133,14.252,-5.855,-0.1000,10.704,-0.0502,-0.102193,-1.2228,0,0,0.0590,0.0000,1,14.155,14.607,0.00594,0.00591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,82.77267,19.21704,0.00331,0.19044,-0.00281,0.39518
3.0981,21.0051,1.2123,0.31755,11.424,14.602,-5.855,-0.0136,9.799,-0.2096,-0.102182,-0.6228,0,0,0.0455,0.0000,1,10.002,10.275,0.00588,0.00586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,240.96073,19.98717,0.00313,0.32146,-0.02539,0.55054
3.1507,21.2997,1.2957,0.31274,11.132,14.952,-6.741,0.0223,9.421,-0.1337,-0.117646,-0.0228,0,0,0.0602,0.0000,1,12.638,12.896,0.00587,0.00581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,317.88130,20.29144,0.00301,0.19375,0.01508,0.38969
3.1964,21.9787,1.5002,0.30415,10.480,15.302,-6.560,0.1169,8.694,-0.1809,-0.114485,0.5772,0,0,0.0472,0.0000,1,8.322,8.587,0.00579,0.00580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,576.25034,20.99459,0.00284,0.18605,0.01401,0.32065
3.2502,22.2442,1.5757,0.29890,10.252,15.652,-2.678,0.1474,8.302,-0.1457,-0.046733,1.1772,0,0,0.0638,0.0000,1,12.196,12.438,0.00580,0.00568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,723.92365,21.26943,0.00275,0.14945,0.00315,0.32885
3.2978,22.8821,1.7423,0.28011,9.790,15.936,2.008,0.1999,7.009,-0.2991,0.035041,1.7772,0,0,0.0547,0.0000,1,9.508,9.905,0.00562,0.00555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,1034.35432,21.92763,0.00273,0.36168,0.00455,0.38969
3.3498,23.1944,1.8153,0.26713,9.618,15.936,-6.992,0.2136,6.162,-0.5396,-0.122039,2.3772,0,0,0.0663,0.0000,1,11.813,12.064,0.00556,0.00552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,1182.02292,22.24909,0.00276,0.08053,-0.00566,0.34773
3.4050,23.7305,1.9365,0.24232,9.581,15.641,-6.992,0.2299,4.566,-0.4296,-0.122037,2.9772,0,0,0.0581,0.0000,1,16.567,16.951,0.00552,0.00550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,1250.82833,22.79996,0.00298,0.29169,0.01323,0.37652
3.4477,24.0399,2.0138,0.23228,9.683,15.641,-13.895,0.2489,3.890,-0.3909,-0.242517,3.5771,0,0,0.0672,0.0000,1,9.647,9.931,0.00550,0.00549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,1216.97060,23.11895,0.00356,0.21378,0.02974,0.26710
3.5007,24.2852,2.0758,0.22660,9.838,15.492,-7.415,0.2658,3.485,-0.1402,-0.129410,4.1771,0,0,0.0736,0.0000,1,12.360,12.731,0.00550,0.00547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,1149.09088,23.37133,0.00417,-0.04115,-0.01440,0.27600
3.5478,24.9504,2.2170,0.21023,10.319,15.341,-7.420,0.2825,2.334,-0.2284,-0.129512,4.5496,0,0,0.0479,0.0000,1,9.650,9.928,0.00544,0.00624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,934.82934,24.05273,0.00624,-0.29060,-0.04088,0.29779
3.5970,25.2983,2.2806,0.19962,10.594,15.188,0.421,0.2788,1.616,-0.2885,0.007342,4.5041,0,0,0.0696,0.0000,1,8.775,9.123,0.00535,0.00770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,820.20774,24.40660,0.00770,0.01008,-0.00710,0.29190
3.6487,25.6566,2.3404,0.18712,10.883,15.034,9.415,0.2675,0.787,-0.4408,0.164331,4.2799,0,0,0.0781,0.0000,1,10.601,10.913,0.00537,0.01047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,714.75680,24.77078,0.01047,0.07042,0.00038,0.31691
3.6970,26.3446,2.4417,0.16300,11.390,14.878,7.782,0.2303,-0.809,-0.3504,0.135814,3.8023,0,0,0.0561,0.0000,1,8.868,9.177,0.00534,0.02134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,523.56978,25.46716,0.02134,-0.02262,-0.01409,0.34110
3.7488,26.7316,2.4942,0.14935,11.715,14.721,2.647,0.2039,-1.709,-0.4087,0.046195,3.3943,0,0,0.0629,0.0000,1,10.712,11.007,0.00525,0.02949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,430.80042,25.85757,0.02949,0.34661,0.02215,0.34661
3.8020,27.5351,2.6101,0.12868,12.321,14.401,2.653,0.1584,-3.137,-0.2661,0.046311,2.8025,0,0,0.0473,0.0000,1,13.248,13.810,0.00524,0.04603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,253.27572,26.66871,0.04603,0.07236,0.00014,0.12352
3.8472,27.9485,2.6732,0.12366,12.584,14.239,-3.213,0.1411,-3.549,-0.1521,-0.056081,2.3865,0,0,0.0531,0.0000,1,8.948,9.300,0.00518,0.05312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,194.48184,27.08675,0.05312,0.00847,-0.00388,0.09467
3.9014,28.3664,2.7389,0.12337,12.805,14.074,0.165,0.1279,-3.690,-0.0066,0.002882,2.0477,0,0,0.0704,0.0000,1,13.263,13.597,0.00508,0.06021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,146.92821,27.50996,0.06021,0.00249,-0.00344,0.08556
3.9489,28.7974,2.8058,0.12476,13.077,13.908,4.665,0.1136,-3.736,0.0424,0.081424,1.7475,0,0,0.0866,0.0000,1,10.576,11.067,0.00494,0.06819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,94.95882,27.94618,0.06819,0.06609,0.00209,0.06609
3.9967,29.6780,2.9355,0.12965,13.568,13.739,0.642,0.0762,-3.700,0.0417,0.011201,1.1535,0,0,0.0593,0.0000,1,8.579,8.851,0.00474,0.08298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,31.13659,28.83603,0.08298,-0.10185,-0.00591,0.10185
4.0519,30.1332,2.9924,0.12952,13.764,13.569,7.566,0.0436,-3.830,-0.0039,0.132052,0.7568,0,0,0.0773,0.0000,1,13.704,14.037,0.00462,0.09288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,14.99292,29.29371,0.09288,-0.06540,-0.01690,0.06540
4.0995,31.0401,3.1149,0.13119,14.192,13.222,-0.401,-0.0140,-3.969,0.0359,-0.007002,0.2121,0,0,0.0487,0.0000,1,11.361,11.668,0.00435,0.13858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,6.78839,30.20708,0.13858,-0.13797,0.01572,0.13797
4.1484,31.5150,3.1811,0.13305,14.385,13.045,7.310,-0.0428,-3.979,0.0557,0.127583,-0.1857,0,0,0.0623,0.0000,1,10.012,10.425,0.00411,0.15759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,13.96879,30.68566,0.15759,-0.17384,-0.02827,0.17384
4.1977,31.9950,3.2487,0.13517,14.543,12.865,-0.976,-0.0723,-3.968,0.0578,-0.017036,-0.7743,0,0,0.0633,0.0000,1,9.526,9.862,0.00388,0.16821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,25.19015,31.16942,0.16821,-0.21364,-0.05638,0.21364
4.2537,32.4779,3.3230,0.13886,14.659,12.498,7.291,-0.0954,-3.860,0.0762,0.127254,-1.3090,0,0,0.0743,0.0000,1,15.552,15.917,0.00355,0.16747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,40.40791,31.65733,0.16747,-0.26681,-0.07732,0.26681
4.2980,33.4520,3.4708,0.14701,14.793,12.120,-0.578,-0.1463,-3.574,0.1474,-0.010084,-1.9090,0,0,0.0434,0.0000,1,9.889,10.214,0.00295,0.16824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,70.81393,32.64100,0.14940,-0.46083,-0.12069,0.46083
4.3499,33.9384,3.5435,0.15099,14.759,11.927,5.512,-0.1739,-3.426,0.0874,0.096208,-2.3447,0,0,0.0597,0.0000,1,11.718,12.048,0.00275,0.16756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,82.04843,33.13187,0.13632,-0.46805,-0.15103,0.46805
4.4010,34.4219,3.6134,0.15320,14.661,11.730,-3.488,-0.2055,-3.376,0.0652,-0.060872,-2.5937,0,0,0.0659,0.0000,1,12.668,13.076,0.00273,0.16822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,91.64665,33.61914,0.12841,-0.62767,-0.14382,0.62767
4.4535,35.3723,3.7661,0.15983,14.359,11.325,5.512,-0.2529,-3.152,0.0656,0.096208,-2.6083,0,0,0.0464,0.0000,1,15.128,15.552,0.00298,0.16797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,101.22418,34.57998,0.10943,-0.93725,-0.19156,0.93725
4.5017,35.8372,3.8473,0.16445,14.166,11.118,13.866,-0.2697,-2.975,0.1586,0.242014,-2.5052,0,0,0.0541,0.0000,1,13.252,13.717,0.00351,0.16741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,96.33404,35.05125,0.08947,-0.64083,-0.17740,0.64083
4.5474,36.2358,3.9223,0.17033,13.976,10.906,12.550,-0.2782,-2.724,0.1379,0.219033,-2.2690,0,0,0.0595,0.0000,1,9.228,9.548,0.00394,0.16813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,96.59464,35.45644,0.08492,-0.77248,-0.18827,0.77248
4.5976,36.6849,4.0039,0.17631,13.704,10.690,4.736,-0.2917,-2.496,0.1356,0.082666,-2.1871,0,0,0.0729,0.0000,1,9.265,9.670,0.00476,0.16764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,103.43016,35.91221,0.08087,-0.96204,-0.14895,0.96204
4.6480,37.5535,4.1799,0.19195,13.160,10.249,4.521,-0.3003,-1.887,0.1930,0.078914,-1.9081,0,0,0.0481,0.0000,1,9.953,10.206,0.00650,0.16798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,107.62933,36.79703,0.07553,-1.21271,-0.19781,1.21271
4.7052,37.9727,4.2739,0.20211,12.888,10.021,8.672,-0.2955,-1.478,0.3347,0.151353,-1.7338,0,0,0.0669,0.0000,1,17.015,17.390,0.00756,0.16755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,108.96134,37.22592,0.07129,-1.37953,-0.30905,1.37953
4.7549,38.7206,4.4550,0.22446,12.366,9.788,6.171,-0.2740,-0.596,0.2891,0.107696,-1.4309,0,0,0.0464,0.0000,1,16.387,16.908,0.01136,0.16776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,122.22854,37.99316,0.06562,-1.49891,-0.25132,1.49891
4.8020,39.1102,4.5561,0.23784,12.071,9.549,5.488,-0.2569,-0.147,0.4504,0.095780,-1.0844,0,0,0.0525,0.0000,1,13.849,14.151,0.01532,0.16736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,123.35803,38.39380,0.06256,-1.51205,-0.25132,1.51205
4.8529,39.8186,4.7553,0.26502,11.544,9.052,5.290,-0.2176,0.575,0.4921,0.092327,-0.7863,0,0,0.0448,0.0000,1,14.559,14.945,0.02448,0.16752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,136.82249,39.12713,0.05799,-1.60641,-0.27687,1.60641
4.9019,40.1439,4.8550,0.27900,11.306,9.052,7.548,-0.1939,0.870,0.4918,0.131738,-0.4719,0,0,0.0579,0.0000,1,13.616,13.939,0.02929,0.16807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,137.48207,39.46443,0.05610,-1.62171,-0.27678,1.62171
