# fsae control log — tag=stanley
# t0_epoch_s=1787611615.8184  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=stanley
# use_nmpc=0
# launch.stanley_gain=1.0
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/centerline.csv'
# lap_time_s=55.2986
# optimal_time_s=43.1394  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.397371
# n_steps=1186
# rmse=0.196414
# peak_lateral_error_m=0.433563
# speed_rmse_mps=3.695559
# yaw_rms_radps=0.424757
# max_yaw_rate_radps=1.364070
# control_smooth_rms=0.021298
# jerk_rms=0.035861
# steer_rms=0.108182
# accel_rms_mps2=0.000000
# max_steering_rad=0.362426
# max_accel_mps2=0.000000
# steering_sat_ratio=0.000000
# steering_reversal_rms=0.000913
# steering_reversal_rate=0.000843
# steering_reversals=1
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,corner_factor,low_speed_corner_boost,corner_frac,corner_frac_ahead,Q_ey_base,Q_epsi_base,Q_r_base,R_steer_corner_blend,Rrate_steer_corner_blend,m_Q_ey_soften,m_R_speed,m_Rrate_corner,m_Rrate_antihunt,m_Rrate_zone,m_Rrate_reversal,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs,nmpc_fyf_max_abs,nmpc_fyr_max_abs,nmpc_speed_limit_over_max
3.6426,8.7243,0.0833,0.05119,13.046,18.000,0.580,0.0071,1.270,0.1153,0.010127,0.0000,0,0,,,,,1.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6929,9.1682,0.1096,0.05733,13.340,18.000,0.344,0.0098,1.103,0.1255,0.006007,0.0000,0,0,,,,,1.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7426,9.6216,0.1381,0.06321,13.625,18.000,0.436,0.0122,0.952,0.0817,0.007610,0.0000,0,0,,,,,1.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7927,9.6216,0.1381,0.06321,13.625,18.000,0.436,0.0122,0.952,0.0817,0.007610,0.0000,0,0,,,,,0.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8425,10.0840,0.1689,0.06868,13.901,18.000,0.366,0.0139,0.836,0.0728,0.006380,0.0000,0,0,,,,,1.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8919,10.5547,0.2026,0.07355,14.158,18.000,0.339,0.0155,0.729,0.0579,0.005913,0.0000,0,0,,,,,0.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9419,11.0337,0.2386,0.07806,14.411,18.000,0.200,0.0166,0.669,0.0712,0.003487,0.0000,0,0,,,,,1.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9926,11.5206,0.2770,0.08216,14.650,18.000,0.080,0.0170,0.608,0.0812,0.001394,0.0000,0,0,,,,,0.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0429,12.0144,0.3180,0.08588,14.866,18.000,0.183,0.0173,0.579,0.0582,0.003199,0.0000,0,0,,,,,1.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0917,12.0144,0.3180,0.08588,14.866,18.000,0.183,0.0173,0.579,0.0582,0.003199,0.0000,0,0,,,,,0.640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1428,12.5151,0.3610,0.08915,15.076,18.000,0.143,0.0165,0.566,0.0636,0.002494,0.0000,0,0,,,,,1.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1979,13.0221,0.4062,0.09201,15.269,18.000,0.285,0.0149,0.587,0.0435,0.004979,0.0000,0,0,,,,,5.820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2430,13.0221,0.4062,0.09201,15.269,18.000,0.285,0.0149,0.587,0.0435,0.004979,0.0000,0,0,,,,,0.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2935,13.5350,0.4534,0.09452,15.453,18.000,0.552,0.0132,0.791,0.0337,0.009641,0.0000,0,0,,,,,1.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3425,13.5350,0.4534,0.09452,15.453,18.000,0.552,0.0132,0.791,0.0337,0.009641,0.0000,0,0,,,,,1.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3924,14.0527,0.5027,0.09662,15.600,18.000,0.684,0.0098,0.842,0.0218,0.011936,0.0000,0,0,,,,,0.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.4426,14.5750,0.5539,0.09862,15.745,18.000,0.758,0.0059,0.902,0.0215,0.013231,0.0000,0,0,,,,,0.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.4930,15.1012,0.6076,0.10082,15.870,17.990,0.740,0.0026,0.938,0.0330,0.012913,0.0000,0,0,,,,,1.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5421,15.1012,0.6076,0.10082,15.870,17.990,0.740,0.0026,0.938,0.0330,0.012913,0.0000,0,0,,,,,0.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5914,16.1636,0.7221,0.10634,16.079,17.927,0.660,-0.0018,0.956,0.0526,0.011518,0.0000,0,0,,,,,0.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6422,16.1636,0.7221,0.10634,16.079,17.927,0.660,-0.0018,0.956,0.0526,0.011518,0.0000,0,0,,,,,1.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6919,17.2365,0.8448,0.11334,16.237,17.805,0.690,-0.0036,1.051,0.0651,0.012040,0.0000,0,0,,,,,0.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7417,17.7760,0.9090,0.11718,16.301,17.624,0.518,-0.0046,0.993,0.0855,0.009046,0.0000,0,0,,,,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7940,17.7760,0.9090,0.11718,16.351,17.624,0.456,-0.0046,0.993,0.0964,0.007960,0.0000,0,0,,,,,1.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.8426,18.3169,0.9754,0.12117,16.351,17.510,0.392,-0.0053,0.926,0.0964,0.006835,0.0000,0,0,,,,,1.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.8919,18.8590,1.0440,0.12528,16.393,17.381,0.489,-0.0055,0.853,0.0666,0.008531,0.0000,0,0,,,,,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.9426,19.4022,1.1144,0.12936,16.434,17.247,0.399,-0.0058,0.767,0.0675,0.006968,0.0000,0,0,,,,,1.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.9918,19.9455,1.1867,0.13334,16.444,17.111,0.381,-0.0062,0.701,0.0594,0.006651,0.0000,0,0,,,,,0.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0413,19.9455,1.1867,0.13334,16.444,17.111,0.381,-0.0062,0.701,0.0594,0.006651,0.0000,0,0,,,,,0.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0914,20.4889,1.2608,0.13715,16.455,16.975,0.504,-0.0064,0.794,0.0543,0.008799,0.0000,0,0,,,,,0.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.1416,21.0320,1.3368,0.14084,16.453,16.698,0.407,-0.0071,0.731,0.0606,0.007107,0.0000,0,0,,,,,0.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.1918,21.5741,1.4147,0.14441,16.432,16.558,0.375,-0.0077,0.678,0.0573,0.006547,0.0000,0,0,,,,,0.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.2420,22.1149,1.4943,0.14788,16.403,16.417,0.258,-0.0082,0.641,0.0715,0.004505,0.0000,0,0,,,,,0.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.2930,22.6543,1.5761,0.15142,16.367,16.275,0.229,-0.0079,0.574,0.0648,0.003990,0.0000,0,0,,,,,1.240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.3423,22.6543,1.5761,0.15142,16.367,16.275,0.229,-0.0079,0.574,0.0648,0.003990,0.0000,0,0,,,,,1.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.3921,23.1916,1.6592,0.15464,16.314,16.131,0.318,-0.0082,0.554,0.0458,0.005553,0.0000,0,0,,,,,0.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.4425,23.7263,1.7430,0.15741,16.237,15.986,0.464,-0.0090,0.680,0.0430,0.008104,0.0000,0,0,,,,,1.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.4928,24.2572,1.8276,0.15976,16.129,15.692,0.527,-0.0113,0.686,0.0344,0.009189,0.0000,0,0,,,,,1.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5425,24.2572,1.8276,0.15976,16.129,15.692,0.527,-0.0113,0.686,0.0344,0.009189,0.0000,0,0,,,,,1.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5927,24.7835,1.9128,0.16172,15.997,15.543,0.569,-0.0144,0.721,0.0349,0.009939,0.0000,0,0,,,,,0.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.6428,25.3050,1.9985,0.16358,15.857,15.393,0.683,-0.0178,0.766,0.0250,0.011921,0.0000,0,0,,,,,1.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.6929,25.3050,1.9985,0.16358,15.857,15.393,0.683,-0.0178,0.766,0.0250,0.011921,0.0000,0,0,,,,,1.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.7442,25.8210,2.0850,0.16554,15.527,15.241,0.697,-0.0207,0.789,0.0286,0.012159,0.0000,0,0,,,,,1.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.7931,26.3312,2.1719,0.16758,15.527,15.087,0.729,-0.0234,0.812,0.0286,0.012730,0.0000,0,0,,,,,0.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8423,26.8349,2.2594,0.16981,15.342,14.932,0.717,-0.0257,0.832,0.0357,0.012521,0.0000,0,0,,,,,0.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8936,26.8349,2.2594,0.16981,15.342,14.932,0.717,-0.0257,0.832,0.0357,0.012521,0.0000,0,0,,,,,1.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.9432,27.3318,2.3470,0.17216,15.140,14.775,0.861,-0.0272,0.963,0.0345,0.015035,0.0000,0,0,,,,,1.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.9931,27.8214,2.4345,0.17457,14.925,14.617,0.914,-0.0291,0.975,0.0288,0.015957,0.0000,0,0,,,,,1.150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0436,27.8214,2.4345,0.17457,14.925,14.617,0.914,-0.0291,0.975,0.0288,0.015957,0.0000,0,0,,,,,1.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0931,28.3038,2.5219,0.17678,14.711,14.457,0.917,-0.0314,0.985,0.0319,0.016001,0.0000,0,0,,,,,1.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1436,28.7789,2.6091,0.17877,14.492,14.295,0.960,-0.0341,0.997,0.0286,0.016751,0.0000,0,0,,,,,1.610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1964,29.2470,2.6965,0.18083,14.287,14.131,1.031,-0.0361,1.031,0.0238,0.017989,0.0000,0,0,,,,,1.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2435,29.2470,2.6965,0.18083,14.287,14.131,1.031,-0.0361,1.031,0.0238,0.017989,0.0000,0,0,,,,,1.160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2956,29.7081,2.7839,0.18303,14.081,13.965,0.979,-0.0379,1.028,0.0338,0.017089,0.0000,0,0,,,,,2.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3429,30.1629,2.8714,0.18540,13.896,13.797,1.018,-0.0391,1.020,0.0267,0.017762,0.0000,0,0,,,,,1.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3930,30.1629,2.8714,0.18540,13.896,13.797,1.018,-0.0391,1.020,0.0267,0.017762,0.0000,0,0,,,,,1.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4426,30.6119,2.9594,0.18810,13.728,13.627,0.909,-0.0392,1.003,0.0431,0.015864,0.0000,0,0,,,,,1.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4939,31.0553,3.0477,0.19107,13.561,13.456,0.842,-0.0385,0.935,0.0427,0.014696,0.0000,0,0,,,,,2.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5428,31.0553,3.0477,0.19107,13.561,13.456,0.842,-0.0385,0.935,0.0427,0.014696,0.0000,0,0,,,,,1.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5924,31.4930,3.1362,0.19425,13.396,13.282,0.739,-0.0369,0.864,0.0475,0.012890,0.0000,0,0,,,,,1.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6423,31.9256,3.2251,0.19766,13.251,13.106,0.613,-0.0344,0.746,0.0472,0.010707,0.0000,0,0,,,,,0.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6921,32.3538,3.3142,0.20110,13.119,12.927,0.440,-0.0313,0.635,0.0562,0.007684,0.0000,0,0,,,,,0.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.7420,32.7771,3.4036,0.20456,12.979,12.746,0.136,-0.0279,0.437,0.0724,0.002377,0.0000,0,0,,,,,0.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.7929,33.1962,3.4929,0.20778,12.852,12.562,0.110,-0.0241,0.303,0.0512,0.001913,0.0000,0,0,,,,,1.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8426,33.6108,3.5825,0.21083,12.725,12.376,-0.064,-0.0198,0.167,0.0549,-0.001123,0.0000,0,0,,,,,1.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8921,33.6108,3.5825,0.21083,12.725,12.376,-0.064,-0.0198,0.167,0.0549,-0.001123,0.0000,0,0,,,,,0.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.9425,34.0215,3.6709,0.21315,12.599,12.186,-0.064,-0.0171,0.085,0.0386,-0.001122,0.0000,0,0,,,,,0.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.9921,34.4276,3.7589,0.21491,12.465,11.994,-0.083,-0.0150,-0.004,0.0249,-0.001443,0.0000,0,0,,,,,0.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0434,34.8292,3.8459,0.21594,12.327,11.798,-0.113,-0.0140,-0.063,0.0193,-0.001979,0.0000,0,0,,,,,1.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0922,35.2255,3.9321,0.21637,12.165,11.599,-0.056,-0.0137,-0.078,0.0066,-0.000980,0.0000,0,0,,,,,0.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1424,35.6164,4.0174,0.21645,12.003,11.599,-0.051,-0.0137,-0.104,0.0013,-0.000885,0.0000,0,0,,,,,1.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1927,35.6164,4.0174,0.21645,12.003,11.599,-0.051,-0.0137,-0.104,0.0013,-0.000885,0.0000,0,0,,,,,1.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.2422,36.0018,4.1017,0.21641,11.836,11.396,-0.076,-0.0136,-0.140,-0.0007,-0.001327,0.0000,0,0,,,,,0.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.2927,36.3815,4.1850,0.21635,11.662,11.190,-0.073,-0.0129,-0.137,-0.0009,-0.001282,0.0000,0,0,,,,,0.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3427,36.7547,4.2669,0.21629,11.464,10.979,-0.095,-0.0122,-0.158,-0.0012,-0.001659,0.0000,0,0,,,,,1.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3926,37.1216,4.3474,0.21623,11.267,10.765,-0.147,-0.0113,-0.207,-0.0013,-0.002564,0.0000,0,0,,,,,1.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4424,37.4826,4.4266,0.21615,11.088,10.548,-0.208,-0.0104,-0.263,-0.0011,-0.003627,0.0000,0,0,,,,,1.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4938,37.8381,4.5044,0.21607,10.917,10.548,-0.206,-0.0090,-0.258,-0.0016,-0.003597,0.0000,0,0,,,,,1.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.5423,38.1880,4.5810,0.21599,10.749,10.327,-0.208,-0.0077,-0.254,-0.0014,-0.003625,0.0000,0,0,,,,,1.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.5929,38.1880,4.5810,0.21599,10.749,10.327,-0.208,-0.0077,-0.254,-0.0014,-0.003625,0.0000,0,0,,,,,1.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.6426,38.5327,4.6562,0.21585,10.583,10.102,0.004,-0.0070,-0.046,-0.0027,0.000074,0.0000,0,0,,,,,1.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.6924,38.8712,4.7298,0.21571,10.393,9.871,0.351,-0.0070,0.303,-0.0022,0.006124,0.0000,0,0,,,,,1.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7429,39.2031,4.8021,0.21556,10.192,9.871,0.920,-0.0075,0.867,-0.0025,0.016058,0.0000,0,0,,,,,1.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7926,39.5287,4.8729,0.21541,9.998,9.635,0.958,-0.0133,0.876,-0.0023,0.016725,0.0000,0,0,,,,,0.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8432,39.8486,4.9429,0.21535,9.826,9.392,1.693,-0.0183,1.590,-0.0011,0.029552,0.0000,0,0,,,,,1.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8925,39.8486,4.9429,0.21535,9.826,9.392,1.693,-0.0183,1.590,-0.0011,0.029552,0.0000,0,0,,,,,1.130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9415,40.1631,5.0126,0.21545,9.663,9.392,2.628,-0.0237,2.510,0.0017,0.045860,0.0000,0,0,,,,,0.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9915,40.4719,5.0829,0.21616,9.503,9.143,2.602,-0.0339,2.469,0.0091,0.045406,0.0000,0,0,,,,,0.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0413,40.7751,5.1544,0.21805,9.342,8.887,3.468,-0.0399,3.488,0.0420,0.060526,0.0000,0,0,,,,,0.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0918,41.0722,5.2255,0.22083,9.166,8.887,4.496,-0.0456,4.692,0.0790,0.078466,0.0000,0,0,,,,,0.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1418,41.6503,5.3723,0.23085,8.882,8.348,5.342,-0.0622,5.710,0.1272,0.093239,0.0000,0,0,,,,,0.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1922,41.9318,5.4486,0.23820,8.745,8.348,6.501,-0.0640,7.170,0.1825,0.113458,0.0000,0,0,,,,,0.700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2415,42.2080,5.5280,0.24748,8.618,8.062,6.018,-0.0741,6.639,0.1854,0.105032,0.0000,0,0,,,,,0.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2913,42.4784,5.6110,0.25897,8.478,7.771,6.832,-0.0721,8.167,0.3089,0.119247,0.0000,0,0,,,,,0.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3414,42.9994,5.7842,0.28707,8.128,7.486,7.595,-0.0742,9.093,0.3428,0.132552,0.0000,0,0,,,,,0.620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3915,43.2506,5.8749,0.30324,8.005,7.486,8.823,-0.0663,11.069,0.4656,0.153987,0.0000,0,0,,,,,0.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4417,43.4939,5.9693,0.32114,7.819,7.217,7.589,-0.0727,10.043,0.5108,0.132450,0.0000,0,0,,,,,0.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4916,43.9596,6.1662,0.36015,7.471,6.978,8.046,-0.0694,11.125,0.6194,0.140421,0.0000,0,0,,,,,0.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5412,44.1761,6.2678,0.38084,7.314,6.782,10.570,-0.0584,13.670,0.6112,0.184487,0.0000,0,0,,,,,0.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5915,44.3887,6.3731,0.40285,7.108,6.782,10.130,-0.0639,12.409,0.4766,0.176800,0.0000,0,0,,,,,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6417,44.5952,6.4807,0.42490,6.976,6.640,12.212,-0.0554,15.344,0.6162,0.213132,0.0000,0,0,,,,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6911,44.9760,6.6994,0.47031,6.680,6.640,14.842,-0.0533,17.322,0.5022,0.259033,0.0000,0,0,,,,,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7413,45.1585,6.8164,0.49504,6.492,6.560,12.788,-0.0614,15.905,0.6259,0.223196,0.0000,0,0,,,,,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7914,45.3350,6.9376,0.52121,6.412,6.560,14.939,-0.0468,19.085,0.7868,0.260734,0.0000,0,0,,,,,0.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8413,45.6653,7.1905,0.57783,6.208,6.547,15.798,-0.0337,20.230,0.8202,0.275726,0.0000,0,0,,,,,0.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8911,45.8199,7.3218,0.60728,6.072,6.608,13.938,-0.0375,18.543,0.8567,0.243270,0.0000,0,0,,,,,0.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9414,45.9711,7.4566,0.63859,5.916,6.608,12.347,-0.0336,16.749,0.8168,0.215493,0.0000,0,0,,,,,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9920,46.2513,7.7356,0.70126,5.933,6.742,11.234,-0.0133,17.152,1.0521,0.196062,0.0000,0,0,,,,,0.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0412,46.3721,7.8682,0.72993,5.810,6.943,14.992,0.0043,19.134,0.7166,0.261666,0.0000,0,0,,,,,0.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0928,46.5010,8.0157,0.76326,5.869,6.943,11.629,0.0106,17.224,0.9610,0.202973,0.0000,0,0,,,,,1.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.1417,46.7419,8.3109,0.82425,5.839,7.200,12.669,0.0291,16.974,0.7089,0.221108,0.0000,0,0,,,,,0.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.1921,46.7419,8.3109,0.82425,5.839,7.200,12.669,0.0291,16.974,0.7089,0.221108,0.0000,0,0,,,,,1.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2420,46.8547,8.4665,0.85345,5.758,7.200,13.518,0.0485,18.190,0.7437,0.235930,0.0000,0,0,,,,,0.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2919,46.9661,8.6294,0.88485,5.912,7.499,13.218,0.0543,16.391,0.4753,0.230700,0.0000,0,0,,,,,0.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.3417,47.0712,8.7982,0.91400,5.957,7.499,11.243,0.0653,14.721,0.5133,0.196219,0.0000,0,0,,,,,0.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.3928,47.1752,8.9760,0.94503,6.174,7.827,10.645,0.0862,15.546,0.7352,0.185785,0.0000,0,0,,,,,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.4418,47.3720,9.3568,1.00853,6.516,8.171,9.610,0.1288,14.174,0.6252,0.167726,0.0000,0,0,,,,,0.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.4918,47.4678,9.5588,1.04097,6.701,8.171,6.854,0.1477,12.315,0.7613,0.119633,0.0000,0,0,,,,,0.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.5414,47.5613,9.7690,1.07330,6.894,8.524,6.575,0.1733,12.524,0.8187,0.114758,0.0000,0,0,,,,,0.610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.5919,47.6501,9.9866,1.10525,7.042,8.524,5.678,0.1948,10.693,0.6331,0.099097,0.0000,0,0,,,,,0.670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6415,47.7429,10.2104,1.13498,7.261,8.880,5.042,0.2118,10.788,0.7465,0.088005,0.0000,0,0,,,,,0.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6917,47.8311,10.4418,1.16310,7.422,8.880,5.227,0.2308,10.772,0.6939,0.091221,0.0000,0,0,,,,,0.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.7427,47.9160,10.6811,1.18998,7.791,9.234,4.092,0.2397,9.232,0.6244,0.071421,0.0000,0,0,,,,,0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.7924,48.0777,11.1812,1.23898,7.968,9.582,3.165,0.2610,7.859,0.5282,0.055248,0.0000,0,0,,,,,0.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.8417,48.1526,11.4418,1.26150,8.131,9.919,3.174,0.2732,7.822,0.5121,0.055398,0.0000,0,0,,,,,0.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
