t,idx,x,y
60.9507,17,49.2209,14.1986
60.9507,18,49.2440,14.6980
60.9507,19,49.2630,15.1976
60.9507,20,49.2785,15.6974
60.9507,21,49.2929,16.1972
60.9507,22,49.3071,16.6970
60.9507,23,49.3222,17.1968
60.9507,24,49.3379,17.6965
60.9507,25,49.3540,18.1963
60.9507,26,49.3707,18.6960
60.9507,27,49.3873,19.1957
60.9507,28,49.4039,19.6954
60.9507,29,49.4201,20.1952
60.9507,30,49.4358,20.6949
60.9507,31,49.4508,21.1947
60.9507,32,49.4646,21.6945
60.9507,33,49.4774,22.1943
60.9507,34,49.4887,22.6942
60.9507,35,49.4982,23.1941
60.9507,36,49.5062,23.6940
60.9507,37,49.5118,24.1940
60.9507,38,49.5153,24.6940
60.9507,39,49.5167,25.1940
60.9507,40,49.5149,25.6940
60.9507,41,49.5106,26.1940
60.9507,42,49.5037,26.6939
60.9507,43,49.4932,27.1938
60.9507,44,49.4799,27.6936
60.9507,45,49.4635,28.1933
60.9507,46,49.4603,28.2850
62.0000,0,48.7314,12.1770
62.0000,1,48.8167,12.6696
62.0000,2,48.8966,13.1632
62.0000,3,48.9709,13.6576
62.0000,4,49.0394,14.1529
62.0000,5,49.1027,14.6488
62.0000,6,49.1609,15.1454
62.0000,7,49.2143,15.6426
62.0000,8,49.2624,16.1402
62.0000,9,49.3062,16.6383
62.0000,10,49.3456,17.1367
62.0000,11,49.3805,17.6355
62.0000,12,49.4115,18.1346
62.0000,13,49.4384,18.6338
62.0000,14,49.4619,19.1333
62.0000,15,49.4815,19.6329
62.0000,16,49.4978,20.1326
62.0000,17,49.5112,20.6324
62.0000,18,49.5212,21.1323
62.0000,19,49.5285,21.6323
62.0000,20,49.5332,22.1323
62.0000,21,49.5354,22.6322
62.0000,22,49.5351,23.1322
62.0000,23,49.5328,23.6322
62.0000,24,49.5287,24.1322
62.0000,25,49.5225,24.6322
62.0000,26,49.5148,25.1321
62.0000,27,49.5057,25.6320
62.0000,28,49.4952,26.1319
62.0000,29,49.4835,26.6318
62.0000,30,49.4710,27.1316
62.0000,31,49.4577,27.6314
62.0000,32,49.4437,28.1312
62.0000,33,49.4293,28.6310
62.0000,34,49.4146,29.1308
62.0000,35,49.3998,29.6306
62.0000,36,49.3850,30.1304
62.0000,37,49.3706,30.6302
62.0000,38,49.3564,31.1300
62.0000,39,49.3429,31.6298
62.0000,40,49.3297,32.1296
62.0000,41,49.3146,32.6294
62.0000,42,49.2993,33.1291
62.0000,43,49.2855,33.6289
62.0000,44,49.2720,34.1287
62.0000,45,49.2591,34.6286
62.0000,46,49.2510,34.9622
62.0000,47,49.2455,35.1621
62.0000,48,49.2406,35.3621
62.0000,49,49.2389,35.4307
63.0005,0,49.5006,21.6401
63.0005,1,49.5035,22.1401
63.0005,2,49.5054,22.6401
63.0005,3,49.5063,23.1401
63.0005,4,49.5060,23.6401
63.0005,5,49.5047,24.1401
63.0005,6,49.5024,24.6401
63.0005,7,49.4989,25.1401
63.0005,8,49.4946,25.6401
63.0005,9,49.4891,26.1401
63.0005,10,49.4826,26.6400
63.0005,11,49.4754,27.1400
63.0005,12,49.4669,27.6399
63.0005,13,49.4576,28.1398
63.0005,14,49.4475,28.6397
63.0005,15,49.4363,29.1396
63.0005,16,49.4244,29.6394
63.0005,17,49.4115,30.1393
63.0005,18,49.3977,30.6391
63.0005,19,49.3832,31.1389
63.0005,20,49.3678,31.6386
63.0005,21,49.3516,32.1384
63.0005,22,49.3347,32.6381
63.0005,23,49.3168,33.1378
63.0005,24,49.2983,33.6374
63.0005,25,49.2791,34.1370
63.0005,26,49.2590,34.6366
63.0005,27,49.2383,35.1362
63.0005,28,49.2169,35.6358
63.0005,29,49.1947,36.1353
63.0005,30,49.1720,36.6347
63.0005,31,49.1485,37.1342
63.0005,32,49.1245,37.6336
63.0005,33,49.0998,38.1330
63.0005,34,49.0745,38.6324
63.0005,35,49.0487,39.1317
63.0005,36,49.0223,39.6310
63.0005,37,48.9952,40.1303
63.0005,38,48.9675,40.6295
63.0005,39,48.9390,41.1287
63.0005,40,48.9098,41.6278
63.0005,41,48.8802,42.1270
63.0005,42,48.8501,42.6260
63.0005,43,48.8195,43.1251
63.0005,44,48.7954,43.5135
63.0005,45,48.7828,43.7131
63.0005,46,48.7778,43.7911
64.0011,0,49.2344,35.4870
64.0011,1,49.2102,35.9864
64.0011,2,49.1856,36.4858
64.0011,3,49.1608,36.9852
64.0011,4,49.1355,37.4845
64.0011,5,49.1099,37.9839
64.0011,6,49.0838,38.4832
64.0011,7,49.0574,38.9825
64.0011,8,49.0305,39.4818
64.0011,9,49.0031,39.9810
64.0011,10,48.9754,40.4802
64.0011,11,48.9470,40.9794
64.0011,12,48.9182,41.4786
64.0011,13,48.8889,41.9777
64.0011,14,48.8590,42.4769
64.0011,15,48.8285,42.9759
64.0011,16,48.7976,43.4750
64.0011,17,48.7659,43.9740
64.0011,18,48.7337,44.4729
64.0011,19,48.7009,44.9718
64.0011,20,48.6674,45.4707
64.0011,21,48.6331,45.9695
64.0011,22,48.5983,46.4683
64.0011,23,48.5628,46.9671
64.0011,24,48.5265,47.4657
64.0011,25,48.4895,47.9644
64.0011,26,48.4517,48.4629
64.0011,27,48.4131,48.9615
64.0011,28,48.3738,49.4599
64.0011,29,48.3337,49.9583
64.0011,30,48.2927,50.4566
64.0011,31,48.2509,50.9549
64.0011,32,48.2082,51.4530
64.0011,33,48.1647,51.9511
64.0011,34,48.1202,52.4492
64.0011,35,48.0747,52.9471
64.0011,36,48.0282,53.4449
64.0011,37,47.9808,53.9427
64.0011,38,47.9323,54.4403
64.0011,39,47.8829,54.9379
64.0011,40,47.8325,55.4353
64.0011,41,47.7810,55.9327
64.0011,42,47.7655,56.0810
65.0509,0,48.2109,51.4636
65.0509,1,48.1634,51.9613
65.0509,2,48.1160,52.4591
65.0509,3,48.0688,52.9568
65.0509,4,48.0214,53.4546
65.0509,5,47.9739,53.9523
65.0509,6,47.9259,54.4500
65.0509,7,47.8775,54.9477
65.0509,8,47.8284,55.4452
65.0509,9,47.7784,55.9427
65.0509,10,47.7276,56.4401
65.0509,11,47.6755,56.9374
65.0509,12,47.6222,57.4346
65.0509,13,47.5675,57.9316
65.0509,14,47.5112,58.4284
65.0509,15,47.4532,58.9250
65.0509,16,47.3933,59.4214
65.0509,17,47.3314,59.9176
65.0509,18,47.2672,60.4134
65.0509,19,47.2008,60.9090
65.0509,20,47.1321,61.4043
65.0509,21,47.0604,61.8991
65.0509,22,46.9860,62.3935
65.0509,23,46.9091,62.8876
65.0509,24,46.8285,63.3810
65.0509,25,46.7448,63.8740
65.0509,26,46.6582,64.3664
65.0509,27,46.5675,64.8581
65.0509,28,46.4730,65.3491
65.0509,29,46.3752,65.8394
65.0509,30,46.2733,66.3289
65.0509,31,46.1668,66.8175
65.0509,32,46.0565,67.3051
65.0509,33,45.9420,67.7919
65.0509,34,45.8217,68.2772
65.0509,35,45.6961,68.7611
65.0509,36,45.5654,69.2437
65.0509,37,45.4288,69.7247
65.0509,38,45.2876,70.2043
65.0509,39,45.1414,70.6825
65.0509,40,44.9893,71.1588
65.0509,41,44.8678,71.5262
65.0509,42,44.8223,71.6616
66.1006,0,46.3721,65.9839
66.1006,1,46.2674,66.4728
66.1006,2,46.1594,66.9610
66.1006,3,46.0480,67.4484
66.1006,4,45.9323,67.9349
66.1006,5,45.8120,68.4202
66.1006,6,45.6875,68.9044
66.1006,7,45.5574,69.3872
66.1006,8,45.4218,69.8684
66.1006,9,45.2814,70.3483
66.1006,10,45.1336,70.8259
66.1006,11,44.9797,71.3017
66.1006,12,44.8197,71.7753
66.1006,13,44.6510,72.2460
66.1006,14,44.4756,72.7142
66.1006,15,44.2917,73.1792
66.1006,16,44.0985,73.6403
66.1006,17,43.8976,74.0981
66.1006,18,43.6853,74.5508
66.1006,19,43.4632,74.9987
66.1006,20,43.2317,75.4418
66.1006,21,42.9860,75.8773
66.1006,22,42.7300,76.3067
66.1006,23,42.4620,76.7287
66.1006,24,42.1781,77.1402
66.1006,25,41.8823,77.5432
66.1006,26,41.5723,77.9354
66.1006,27,41.2449,78.3132
66.1006,28,40.9040,78.6787
66.1006,29,40.5477,79.0293
66.1006,30,40.1727,79.3600
66.1006,31,39.7839,79.6739
66.1006,32,39.3801,79.9686
66.1006,33,38.9584,80.2370
66.1006,34,38.5242,80.4844
66.1006,35,38.0772,80.7078
66.1006,36,37.6156,80.8997
66.1006,37,37.1431,81.0620
66.1006,38,36.6610,81.1929
66.1006,39,36.1708,81.2907
66.1006,40,35.6764,81.3633
66.1006,41,35.1789,81.4114
66.1006,42,34.6793,81.4278
66.1006,43,34.1795,81.4248
66.1006,44,33.9147,81.4124
66.1006,45,33.8466,81.4090
67.1504,0,43.2499,75.5023
67.1504,1,43.0360,75.9541
67.1504,2,42.8019,76.3956
67.1504,3,42.5472,76.8255
67.1504,4,42.2694,77.2410
67.1504,5,41.9697,77.6411
67.1504,6,41.6519,78.0268
67.1504,7,41.3154,78.3963
67.1504,8,40.9589,78.7468
67.1504,9,40.5853,79.0788
67.1504,10,40.1965,79.3929
67.1504,11,39.7929,79.6878
67.1504,12,39.3741,79.9609
67.1504,13,38.9425,80.2128
67.1504,14,38.4996,80.4444
67.1504,15,38.0462,80.6550
67.1504,16,37.5826,80.8418
67.1504,17,37.1101,81.0051
67.1504,18,36.6308,81.1467
67.1504,19,36.1454,81.2660
67.1504,20,35.6544,81.3599
67.1504,21,35.1593,81.4287
67.1504,22,34.6616,81.4752
67.1504,23,34.1623,81.4981
67.1504,24,33.6624,81.4946
67.1504,25,33.1634,81.4659
67.1504,26,32.6663,81.4143
67.1504,27,32.1724,81.3379
67.1504,28,31.6831,81.2351
67.1504,29,31.1994,81.1092
67.1504,30,30.7224,80.9602
67.1504,31,30.2531,80.7880
67.1504,32,29.7923,80.5941
67.1504,33,29.6703,80.5418
68.1506,0,38.6721,80.2963
68.1506,1,38.2444,80.5550
68.1506,2,37.8011,80.7852
68.1506,3,37.3427,80.9837
68.1506,4,36.8701,81.1464
68.1506,5,36.3873,81.2753
68.1506,6,35.8975,81.3742
68.1506,7,35.4025,81.4435
68.1506,8,34.9039,81.4795
68.1506,9,34.4043,81.4902
68.1506,10,33.9046,81.4772
68.1506,11,33.4061,81.4395
68.1506,12,32.9099,81.3791
68.1506,13,32.4163,81.3005
68.1506,14,31.9257,81.2042
68.1506,15,31.4393,81.0883
68.1506,16,30.9565,80.9586
68.1506,17,30.4776,80.8153
68.1506,18,30.0035,80.6565
68.1506,19,29.5334,80.4862
68.1506,20,29.0675,80.3049
68.1506,21,28.6064,80.1115
68.1506,22,28.1497,79.9082
68.1506,23,27.6972,79.6956
68.1506,24,27.2493,79.4734
68.1506,25,26.8062,79.2418
68.1506,26,26.3672,79.0025
68.1506,27,26.0512,78.8261
69.2009,0,32.3389,81.1329
69.2009,1,31.8439,81.0626
69.2009,2,31.3513,80.9774
69.2009,3,30.8614,80.8774
69.2009,4,30.3749,80.7622
69.2009,5,29.8924,80.6317
69.2009,6,29.4143,80.4854
69.2009,7,28.9415,80.3230
69.2009,8,28.4747,80.1440
69.2009,9,28.0151,79.9470
69.2009,10,27.5643,79.7308
69.2009,11,27.1227,79.4965
69.2009,12,26.6914,79.2438
69.2009,13,26.2718,78.9723
69.2009,14,25.8651,78.6816
69.2009,15,25.4730,78.3717
69.2009,16,25.0969,78.0425
69.2009,17,24.7383,77.6941
69.2009,18,24.4003,77.3257
69.2009,19,24.0849,76.9378
69.2009,20,23.7920,76.5327
69.2009,21,23.5227,76.1118
69.2009,22,23.3901,75.8932
69.2009,23,23.3901,75.8932
69.2009,24,23.3901,75.8932
69.2009,25,23.3901,75.8932
69.2009,26,23.3901,75.8932
69.2009,27,23.3901,75.8932
69.2009,28,23.3901,75.8932
69.2009,29,23.3901,75.8932
69.2009,30,23.3901,75.8932
69.2009,31,23.3901,75.8932
69.2009,32,23.3901,75.8932
69.2009,33,23.3901,75.8932
69.2009,34,23.3901,75.8932
69.2009,35,23.3901,75.8932
69.2009,36,23.3901,75.8932
69.2009,37,23.3901,75.8932
69.2009,38,23.3901,75.8932
69.2009,39,23.3901,75.8932
69.2009,40,23.3901,75.8932
69.2009,41,23.3901,75.8932
69.2009,42,23.3901,75.8932
69.2009,43,23.3901,75.8932
69.2009,44,23.3901,75.8932
69.2009,45,23.3901,75.8932
69.2009,46,23.3901,75.8932
69.2009,47,23.3901,75.8932
69.2009,48,23.3901,75.8932
69.2009,49,23.3901,75.8932
69.2009,50,23.3901,75.8932
70.2508,0,25.7287,78.5787
70.2508,1,25.2912,78.3369
70.2508,2,24.8733,78.0644
70.2508,3,24.4929,77.7405
70.2508,4,24.1467,77.3818
70.2508,5,23.8484,76.9818
70.2508,6,23.6069,76.5451
70.2508,7,23.4118,76.0861
70.2508,8,23.2695,75.6073
70.2508,9,23.1786,75.1161
70.2508,10,23.1230,74.6197
70.2508,11,23.1026,74.1203
70.2508,12,23.1144,73.6207
70.2508,13,23.1468,73.1220
70.2508,14,23.1998,72.6251
70.2508,15,23.2683,72.1302
70.2508,16,23.3469,71.6367
70.2508,17,23.4342,71.1448
70.2508,18,23.5230,70.6530
70.2508,19,23.6119,70.1612
70.2508,20,23.6905,69.6674
70.2508,21,23.7585,69.1723
70.2508,22,23.8114,68.6753
70.2508,23,23.8348,68.1775
70.2508,24,23.8363,67.6803
70.2508,25,23.8079,67.1850
70.2508,26,23.7518,66.6937
70.2508,27,23.6727,66.2049
70.2508,28,23.5653,65.7216
70.2508,29,23.4375,65.2420
70.2508,30,23.2851,64.7683
70.2508,31,23.1118,64.3004
70.2508,32,22.9214,63.8384
70.2508,33,22.7135,63.3840
70.2508,34,22.4975,62.9349
70.2508,35,22.2736,62.4930
70.2508,36,22.0534,62.0559
70.2508,37,21.8501,61.6248
70.2508,38,21.6725,61.2013
70.2508,39,21.5333,60.7860
70.2508,40,21.4536,60.3695
70.2508,41,21.4774,59.9537
70.2508,42,21.7008,59.5509
70.2508,43,22.1007,59.2635
70.2508,44,22.5605,59.0727
70.2508,45,23.0354,58.9203
70.2508,46,23.4551,58.8347
70.2508,47,23.7536,58.8047
70.2508,48,23.9814,58.7832
71.3001,0,23.1865,73.8538
71.3001,1,23.1247,73.3576
71.3001,2,23.0826,72.8596
71.3001,3,23.0653,72.3600
71.3001,4,23.0725,71.8602
71.3001,5,23.1048,71.3614
71.3001,6,23.1647,70.8651
71.3001,7,23.2488,70.3724
71.3001,8,23.3589,69.8848
71.3001,9,23.4963,69.4041
71.3001,10,23.6570,68.9309
71.3001,11,23.8424,68.4667
71.3001,12,24.0512,68.0124
71.3001,13,24.2816,67.5688
71.3001,14,24.5329,67.1367
71.3001,15,24.8027,66.7158
71.3001,16,25.0913,66.3076
71.3001,17,25.3963,65.9115
71.3001,18,25.7152,65.5265
71.3001,19,26.0495,65.1547
71.3001,20,26.3963,64.7946
71.3001,21,26.7534,64.4447
71.3001,22,27.1225,64.1074
71.3001,23,27.5011,63.7809
71.3001,24,27.8874,63.4635
71.3001,25,28.2828,63.1575
71.3001,26,28.6853,62.8609
71.3001,27,29.0937,62.5725
71.3001,28,29.5092,62.2944
71.3001,29,29.9297,62.0240
71.3001,30,30.3551,61.7613
71.3001,31,30.7859,61.5075
71.3001,32,31.2204,61.2600
71.3001,33,31.6588,61.0198
71.3001,34,32.1014,60.7871
71.3001,35,32.5468,60.5599
71.3001,36,32.9956,60.3395
71.3001,37,33.4473,60.1252
71.3001,38,33.9013,59.9156
71.3001,39,34.3581,59.7125
71.3001,40,34.8172,59.5143
71.3001,41,35.2780,59.3204
71.3001,42,35.7411,59.1319
71.3001,43,36.2059,58.9476
71.3001,44,36.5565,58.8103
72.3004,0,23.9886,68.4384
72.3004,1,24.1701,67.9726
72.3004,2,24.3707,67.5148
72.3004,3,24.5929,67.0671
72.3004,4,24.8409,66.6330
72.3004,5,25.1088,66.2111
72.3004,6,25.3962,65.8022
72.3004,7,25.7039,65.4082
72.3004,8,26.0311,65.0303
72.3004,9,26.3736,64.6662
72.3004,10,26.7310,64.3167
72.3004,11,27.1033,63.9830
72.3004,12,27.4879,63.6637
72.3004,13,27.8827,63.3570
72.3004,14,28.2869,63.0628
72.3004,15,28.7005,62.7820
72.3004,16,29.1211,62.5116
72.3004,17,29.5476,62.2508
72.3004,18,29.9798,61.9994
72.3004,19,30.4170,61.7569
72.3004,20,30.8578,61.5209
72.3004,21,31.3019,61.2911
72.3004,22,31.7490,61.0673
72.3004,23,32.1981,60.8476
72.3004,24,32.6489,60.6314
72.3004,25,33.1011,60.4180
72.3004,26,33.5541,60.2063
72.3004,27,34.0074,59.9954
72.3004,28,34.4608,59.7846
72.3004,29,34.9137,59.5727
72.3004,30,35.3658,59.3591
72.3004,31,35.8167,59.1430
72.3004,32,36.2656,58.9230
72.3004,33,36.7123,58.6983
72.3004,34,37.1563,58.4684
72.3004,35,37.5968,58.2319
72.3004,36,38.0329,57.9873
72.3004,37,38.4642,57.7344
72.3004,38,38.8899,57.4723
72.3004,39,39.3085,57.1989
72.3004,40,39.7196,56.9143
72.3004,41,39.9623,56.7419
73.3502,0,27.5970,63.7453
73.3502,1,27.9805,63.4246
73.3502,2,28.3743,63.1167
73.3502,3,28.7779,62.8217
73.3502,4,29.1921,62.5416
73.3502,5,29.6129,62.2717
73.3502,6,30.0398,62.0114
73.3502,7,30.4734,61.7625
73.3502,8,30.9109,61.5206
73.3502,9,31.3521,61.2854
73.3502,10,31.7973,61.0577
73.3502,11,32.2445,60.8342
73.3502,12,32.6939,60.6149
73.3502,13,33.1448,60.3989
73.3502,14,33.5966,60.1847
73.3502,15,34.0490,59.9719
73.3502,16,34.5015,59.7591
73.3502,17,34.9536,59.5456
73.3502,18,35.4048,59.3300
73.3502,19,35.8546,59.1118
73.3502,20,36.3029,58.8903
73.3502,21,36.7482,58.6631
73.3502,22,37.1910,58.4307
73.3502,23,37.6301,58.1916
73.3502,24,38.0643,57.9437
73.3502,25,38.4937,57.6877
73.3502,26,38.9168,57.4213
73.3502,27,39.3322,57.1431
73.3502,28,39.7396,56.8534
73.3502,29,40.1370,56.5500
73.3502,30,40.5226,56.2319
73.3502,31,40.8957,55.8993
73.3502,32,41.2542,55.5509
73.3502,33,41.5951,55.1853
73.3502,34,41.9183,54.8041
73.3502,35,42.2222,54.4072
73.3502,36,42.5018,53.9929
73.3502,37,42.7591,53.5645
73.3502,38,42.9934,53.1230
73.3502,39,43.1990,52.6673
73.3502,40,43.3804,52.2018
73.3502,41,43.5372,51.7271
73.3502,42,43.6660,51.2442
73.3502,43,43.7739,50.7562
73.3502,44,43.8573,50.2632
73.3502,45,43.8980,50.0103
74.3503,0,34.5149,59.8938
74.3503,1,34.9786,59.7071
74.3503,2,35.4384,59.5112
74.3503,3,35.8936,59.3046
74.3503,4,36.3424,59.0843
74.3503,5,36.7862,58.8542
74.3503,6,37.2242,58.6131
74.3503,7,37.6545,58.3585
74.3503,8,38.0785,58.0937
74.3503,9,38.4950,57.8171
74.3503,10,38.9027,57.5277
74.3503,11,39.3023,57.2273
74.3503,12,39.6919,56.9140
74.3503,13,40.0714,56.5886
74.3503,14,40.4408,56.2517
74.3503,15,40.7969,55.9009
74.3503,16,41.1408,55.5381
74.3503,17,41.4723,55.1639
74.3503,18,41.7866,54.7751
74.3503,19,42.0861,54.3749
74.3503,20,42.3699,53.9633
74.3503,21,42.6327,53.5381
74.3503,22,42.8777,53.1024
74.3503,23,43.1037,52.6565
74.3503,24,43.3065,52.1995
74.3503,25,43.4890,51.7343
74.3503,26,43.6498,51.2609
74.3503,27,43.7850,50.7797
74.3503,28,43.8975,50.2927
74.3503,29,43.9862,49.8008
74.3503,30,44.0465,49.3045
74.3503,31,44.0818,48.8060
74.3503,32,44.0919,48.3062
74.3503,33,44.0712,47.8068
74.3503,34,44.0239,47.3093
74.3503,35,43.9511,46.8147
74.3503,36,43.8467,46.3259
74.3503,37,43.7135,45.8444
74.3503,38,43.5467,45.3733
74.3503,39,43.3383,44.9193
74.3503,40,43.1065,44.4768
74.3503,41,42.8515,44.0471
74.3503,42,42.5700,43.6343
74.3503,43,42.3037,43.2773
74.3503,44,42.1768,43.1228
74.3503,45,42.1027,43.0327
75.4001,0,40.9212,55.7166
75.4001,1,41.2888,55.3778
75.4001,2,41.6365,55.0190
75.4001,3,41.9622,54.6400
75.4001,4,42.2621,54.2399
75.4001,5,42.5409,53.8252
75.4001,6,42.7985,53.3967
75.4001,7,43.0298,52.9535
75.4001,8,43.2385,52.4994
75.4001,9,43.4261,52.0359
75.4001,10,43.5882,51.5630
75.4001,11,43.7271,51.0829
75.4001,12,43.8443,50.5968
75.4001,13,43.9353,50.1053
75.4001,14,44.0048,49.6103
75.4001,15,44.0505,49.1124
75.4001,16,44.0689,48.6129
75.4001,17,44.0659,48.1130
75.4001,18,44.0362,47.6139
75.4001,19,43.9783,47.1174
75.4001,20,43.8983,46.6240
75.4001,21,43.7864,46.1367
75.4001,22,43.6471,45.6567
75.4001,23,43.4843,45.1840
75.4001,24,43.2863,44.7249
75.4001,25,43.0614,44.2786
75.4001,26,42.8122,43.8452
75.4001,27,42.5271,43.4345
75.4001,28,42.2181,43.0418
75.4001,29,41.8895,42.6650
75.4001,30,41.8701,42.6429
76.4004,0,43.4806,51.2791
76.4004,1,43.6550,50.8108
76.4004,2,43.7995,50.3324
76.4004,3,43.9143,49.8459
76.4004,4,43.9995,49.3534
76.4004,5,44.0551,48.8567
76.4004,6,44.0812,48.3575
76.4004,7,44.0778,47.8577
76.4004,8,44.0448,47.3590
76.4004,9,43.9821,46.8631
76.4004,10,43.8896,46.3720
76.4004,11,43.7672,45.8874
76.4004,12,43.6146,45.4115
76.4004,13,43.4317,44.9464
76.4004,14,43.2184,44.4945
76.4004,15,42.9749,44.0581
76.4004,16,42.7016,43.6397
76.4004,17,42.3994,43.2418
76.4004,18,42.0704,42.8656
76.4004,19,41.8582,42.6412
77.4509,0,43.5741,45.7672
77.4509,1,43.6445,45.3893
77.4509,2,43.4828,44.9281
77.4509,3,43.2408,44.4911
77.4509,4,42.9736,44.0696
77.4509,5,42.6909,43.6595
77.4509,6,42.3975,43.2583
77.4509,7,42.0498,42.9025
77.4509,8,41.6582,42.6006
77.4509,9,41.2605,42.3051
77.4509,10,40.8564,42.0166
77.4509,11,40.4462,41.7354
77.4509,12,40.0303,41.4613
77.4509,13,39.6075,41.1968
77.4509,14,39.1765,40.9445
77.4509,15,38.8237,40.7525
77.4509,16,38.5402,40.6693
77.4509,17,38.3007,40.7567
77.4509,18,38.2904,40.8051
78.4509,0,40.2642,41.8307
78.4509,1,39.8833,41.5068
78.4509,2,39.4647,41.2343
78.4509,3,39.0140,41.0198
78.4509,4,38.5390,40.8666
78.4509,5,38.0484,40.7748
78.4509,6,37.5503,40.7419
78.4509,7,37.0515,40.7637
78.4509,8,36.5573,40.8353
78.4509,9,36.0717,40.9521
78.4509,10,35.5978,41.1098
78.4509,11,35.1379,41.3050
78.4509,12,34.6941,41.5349
78.4509,13,34.2686,41.7971
78.4509,14,33.8642,42.0911
78.4509,15,33.4849,42.4168
78.4509,16,33.1319,42.7706
78.4509,17,32.8087,43.1517
78.4509,18,32.5200,43.5593
78.4509,19,32.2711,43.9923
78.4509,20,32.0685,44.4485
78.4509,21,31.9879,44.6554
78.4509,22,31.9879,44.6554
78.4509,23,31.9879,44.6554
78.4509,24,31.9879,44.6554
78.4509,25,31.9879,44.6554
78.4509,26,31.9879,44.6554
78.4509,27,31.9879,44.6554
78.4509,28,31.9879,44.6554
78.4509,29,31.9879,44.6554
78.4509,30,31.9879,44.6554
78.4509,31,31.9879,44.6554
78.4509,32,31.9879,44.6554
78.4509,33,31.9879,44.6554
78.4509,34,31.9879,44.6554
78.4509,35,31.9879,44.6554
78.4509,36,31.9879,44.6554
78.4509,37,31.9879,44.6554
78.4509,38,31.9879,44.6554
78.4509,39,31.9879,44.6554
78.4509,40,31.9879,44.6554
78.4509,41,31.9879,44.6554
78.4509,42,31.9879,44.6554
78.4509,43,31.9879,44.6554
78.4509,44,31.9879,44.6554
78.4509,45,31.9879,44.6554
78.4509,46,31.9879,44.6554
78.4509,47,31.9879,44.6554
78.4509,48,31.9879,44.6554
78.4509,49,31.9879,44.6554
78.4509,50,31.9879,44.6554
79.5002,0,35.6014,41.5647
79.5002,1,35.1232,41.7091
79.5002,2,34.6606,41.8959
79.5002,3,34.2189,42.1285
79.5002,4,33.8050,42.4084
79.5002,5,33.4207,42.7276
79.5002,6,33.0625,43.0757
79.5002,7,32.7303,43.4490
79.5002,8,32.4268,43.8462
79.5002,9,32.1440,44.2583
79.5002,10,31.8796,44.6825
79.5002,11,31.6336,45.1177
79.5002,12,31.4026,45.5611
79.5002,13,31.1834,46.0105
79.5002,14,30.9756,46.4652
79.5002,15,30.7772,46.9242
79.5002,16,30.5853,47.3858
79.5002,17,30.3993,47.8499
79.5002,18,30.2171,48.3156
79.5002,19,30.0371,48.7821
79.5002,20,29.8586,49.2491
79.5002,21,29.6806,49.7163
79.5002,22,29.5021,50.1834
79.5002,23,29.3225,50.6500
79.5002,24,29.1404,51.1157
79.5002,25,28.9554,51.5802
79.5002,26,28.7668,52.0432
79.5002,27,28.5723,52.5039
79.5002,28,28.3724,52.9621
79.5002,29,28.1662,53.4176
79.5002,30,27.9514,53.8691
79.5002,31,27.7280,54.3164
79.5002,32,27.4959,54.7592
79.5002,33,27.2531,55.1963
79.5002,34,26.9982,55.6264
79.5002,35,26.7328,56.0500
79.5002,36,26.4557,56.4662
79.5002,37,26.1636,56.8720
79.5002,38,25.8598,57.2690
79.5002,39,25.5437,57.6563
79.5002,40,25.2124,58.0307
79.5002,41,24.8695,58.3945
79.5002,42,24.5696,58.7005
80.5009,0,31.6044,45.6439
80.5009,1,31.3658,46.0833
80.5009,2,31.1386,46.5286
80.5009,3,30.9198,46.9781
80.5009,4,30.7084,47.4312
80.5009,5,30.5014,47.8863
80.5009,6,30.2988,48.3433
80.5009,7,30.0989,48.8016
80.5009,8,29.9008,49.2606
80.5009,9,29.7043,49.7204
80.5009,10,29.5081,50.1803
80.5009,11,29.3118,50.6401
80.5009,12,29.1144,51.0994
80.5009,13,28.9154,51.5581
80.5009,14,28.7141,52.0158
80.5009,15,28.5094,52.4719
80.5009,16,28.3011,52.9265
80.5009,17,28.0879,53.3787
80.5009,18,27.8692,53.8283
80.5009,19,27.6445,54.2750
80.5009,20,27.4118,54.7176
80.5009,21,27.1719,55.1562
80.5009,22,26.9237,55.5902
80.5009,23,26.6647,56.0179
80.5009,24,26.3973,56.4402
80.5009,25,26.1199,56.8562
80.5009,26,25.8315,57.2645
80.5009,27,25.5338,57.6661
80.5009,28,25.2253,58.0596
80.5009,29,24.9057,58.4440
80.5009,30,24.5766,58.8203
80.5009,31,24.2359,59.1862
80.5009,32,23.8849,59.5422
80.5009,33,23.5247,59.8889
80.5009,34,23.1523,60.2224
80.5009,35,22.7712,60.5458
80.5009,36,22.3804,60.8576
80.5009,37,21.9799,61.1564
80.5009,38,21.5974,61.4380
80.5009,39,21.3584,61.6193
80.5009,40,21.3117,61.6529
81.5501,0,27.8324,60.3813
81.5501,1,27.3381,60.3069
81.5501,2,26.8430,60.2392
81.5501,3,26.3438,60.2186
81.5501,4,25.8444,60.2105
81.5501,5,25.3465,60.2519
81.5501,6,24.8507,60.3099
81.5501,7,24.3619,60.4132
81.5501,8,23.8782,60.5360
81.5501,9,23.4046,60.6944
81.5501,10,22.9389,60.8743
81.5501,11,22.4827,61.0776
81.5501,12,22.0379,61.3049
81.5501,13,21.5995,61.5445
81.5501,14,21.1752,61.8087
81.5501,15,20.7554,62.0798
81.5501,16,20.3476,62.3689
81.5501,17,19.9445,62.6646
